sub,ses,task,edf_start,edf_duration_s,edf_n_signals,edf_fs,json_fs,json_duration_s,n_events,first_event_s,last_event_s,ecg_exists,button_exists,ecg_fs,ecg_duration_s,ecg_start_declared
sub-003,ses-01,nbackarithmetic,2024-02-12 09:28:23,215.998272,33,250.00200001600012,250.00197788831903,215.99827200000001,73,25.0,203.5,True,True,1986.7995071690684,215.00005333132503,0.0
sub-003,ses-01,passivemotor,2024-02-19 11:33:18,215.998272,33,250.00200001600012,250.00197788831903,215.99827200000001,19,25.0,194.0,True,False,1986.7995071690684,215.00005333132503,0.0
sub-003,ses-02,activemotor,2024-02-14 15:50:56,215.999352,33,250.00075000225,250.00077165770458,215.99935200000002,19,25.0,197.0,True,False,1974.7547362163991,215.0003705338495,0.0
sub-003,ses-02,full,2024-02-12 10:33:11,215.999352,33,250.00075000225,250.00077165770458,215.99935200000002,73,25.0,203.5,True,False,1974.7547362163991,215.0003705338495,0.0
sub-003,ses-02,mentalarithmetic,2024-02-12 08:29:15,215.999352,33,250.00075000225,250.00077165770458,215.99935200000002,73,25.0,203.5,True,False,1974.7547362163991,215.0003705338495,0.0
sub-003,ses-02,motorimagery,2023-12-14 18:08:37,215.999352,33,250.00075000225,250.00077165770458,215.99935200000002,19,25.0,198.0,True,False,1974.7547362163991,215.0003705338495,0.0
sub-003,ses-02,nback,2023-12-12 12:04:27,215.999352,33,250.00075000225,250.00077165770458,215.99935200000002,121,25.0,204.5,True,True,1974.7547362163991,215.0003705338495,0.0
sub-003,ses-02,passivemotor,2024-02-19 11:34:21,215.999352,33,250.00075000225,250.00077165770458,215.99935200000002,19,25.0,194.0,True,False,1974.7547362163991,215.0003705338495,0.0
sub-003,ses-03,activemotor,2024-02-14 15:51:30,215.999568,33,250.00050000099998,250.0003892134066,215.999568,19,25.0,199.0,True,False,1978.21043727837,215.0003821560822,0.0
sub-003,ses-03,full,2024-02-12 10:33:40,215.999568,33,250.00050000099998,250.0003892134066,215.999568,73,25.0,203.5,True,False,1978.21043727837,215.0003821560822,0.0
sub-003,ses-03,mentalarithmetic,2024-02-12 08:29:43,215.999568,33,250.00050000099998,250.0003892134066,215.999568,73,25.0,203.5,True,False,1978.21043727837,215.0003821560822,0.0
sub-003,ses-03,motorimagery,2023-12-14 18:09:12,215.999568,33,250.00050000099998,250.0003892134066,215.999568,19,25.0,198.0,True,False,1978.21043727837,215.0003821560822,0.0
sub-003,ses-03,nback,2023-12-12 12:05:03,215.999568,33,250.00050000099998,250.0003892134066,215.999568,121,25.0,204.5,True,True,1978.21043727837,215.0003821560822,0.0
sub-003,ses-03,nbackarithmetic,2024-02-12 09:28:51,215.999568,33,250.00050000099998,250.0003892134066,215.999568,73,25.0,203.5,True,True,1978.21043727837,215.0003821560822,0.0
sub-003,ses-03,passivemotor,2024-02-19 11:35:46,215.999568,33,250.00050000099998,250.0003892134066,215.999568,19,25.0,194.0,True,False,1978.21043727837,215.0003821560822,0.0
sub-004,ses-01,activemotor,2024-02-14 15:52:06,215.999784,33,250.00025000025002,250.0001952063645,215.99978399999998,19,25.0,199.0,True,False,1976.6442273945045,215.00024845653797,0.0
sub-004,ses-01,full,2024-02-12 10:34:11,215.999784,33,250.00025000025002,250.0001952063645,215.99978399999998,73,25.0,203.5,True,False,1976.6442273945045,215.00024845653797,0.0
sub-004,ses-01,mentalarithmetic,2024-02-12 08:30:12,215.999784,33,250.00025000025002,250.0001952063645,215.99978399999998,73,25.0,203.5,True,False,1976.6442273945045,215.00024845653797,0.0
sub-004,ses-01,motorimagery,2023-12-14 18:09:51,215.999784,33,250.00025000025002,250.0001952063645,215.99978399999998,19,25.0,200.0,True,False,1976.6442273945045,215.00024845653797,0.0
sub-004,ses-01,nback,2023-12-12 12:05:40,215.999784,33,250.00025000025002,250.0001952063645,215.99978399999998,121,25.0,204.5,True,True,1976.6442273945045,215.00024845653797,0.0
sub-004,ses-01,nbackarithmetic,2024-02-12 09:29:21,215.999784,33,250.00025000025002,250.0001952063645,215.99978399999998,73,25.0,203.5,True,True,1976.6442273945045,215.00024845653797,0.0
sub-004,ses-01,passivemotor,2024-02-19 11:36:53,215.999784,33,250.00025000025002,250.0001952063645,215.99978399999998,19,25.0,194.0,True,False,1976.6442273945045,215.00024845653797,0.0
sub-004,ses-02,activemotor,2024-02-14 15:52:36,215.999352,33,250.00075000225,250.00064410035029,215.99935200000002,19,25.0,197.0,True,False,1958.1297547451234,215.00005246322326,0.0
sub-004,ses-02,full,2024-02-12 10:34:36,215.999352,33,250.00075000225,250.00064410035029,215.99935200000002,73,25.0,203.5,True,False,1958.1297547451234,215.00005246322326,0.0
sub-004,ses-02,mentalarithmetic,2024-02-14 17:05:03,215.999352,33,250.00075000225,250.00064410035029,215.99935200000002,73,25.0,203.5,True,False,1958.1297547451234,215.00005246322326,0.0
sub-004,ses-02,motorimagery,2023-12-14 18:10:26,215.999352,33,250.00075000225,250.00064410035029,215.99935200000002,19,25.0,198.0,True,False,1958.1297547451234,215.00005246322326,0.0
sub-004,ses-02,nback,2023-12-12 12:06:17,215.999352,33,250.00075000225,250.00064410035029,215.99935200000002,121,25.0,204.5,True,True,1958.1297547451234,215.00005246322326,0.0
sub-004,ses-02,passivemotor,2024-02-19 11:38:27,215.999352,33,250.00075000225,250.00064410035029,215.99935200000002,19,25.0,194.0,True,False,1958.1297547451234,215.00005246322326,0.0
sub-004,ses-03,activemotor,2024-02-14 15:53:09,215.999352,33,250.00075000225,250.0007861528667,215.99935200000002,19,25.0,199.0,True,False,1970.409754383898,215.00045818259878,0.0
sub-004,ses-03,full,2024-02-12 10:35:04,215.999352,33,250.00075000225,250.0007861528667,215.99935200000002,73,25.0,203.5,True,False,1970.409754383898,215.00045818259878,0.0
sub-004,ses-03,mentalarithmetic,2024-02-14 17:05:35,215.999352,33,250.00075000225,250.0007861528667,215.99935200000002,73,25.0,203.5,True,False,1970.409754383898,215.00045818259878,0.0
sub-004,ses-03,motorimagery,2023-12-14 18:11:01,215.999352,33,250.00075000225,250.0007861528667,215.99935200000002,19,25.0,198.0,True,False,1970.409754383898,215.00045818259878,0.0
sub-004,ses-03,nback,2023-12-12 12:06:52,215.999352,33,250.00075000225,250.0007861528667,215.99935200000002,121,25.0,204.5,True,True,1970.409754383898,215.00045818259878,0.0
sub-004,ses-03,nbackarithmetic,2024-02-12 09:29:48,215.999352,33,250.00075000225,250.0007861528667,215.99935200000002,73,25.0,203.5,True,True,1970.409754383898,215.00045818259878,0.0
sub-004,ses-03,passivemotor,2024-02-19 11:40:10,215.999352,33,250.00075000225,250.0007861528667,215.99935200000002,19,25.0,194.0,False,False,,,
sub-005,ses-01,activemotor,2024-02-14 15:53:44,216.0,33,250.0,250.0001184960745,216.0,19,25.0,199.0,True,False,1917.738012353437,215.00017069276873,0.0
sub-005,ses-01,full,2024-02-12 10:35:32,216.0,33,250.0,250.0001184960745,216.0,73,25.0,203.5,True,False,1917.738012353437,215.00017069276873,0.0
sub-005,ses-01,mentalarithmetic,2024-02-14 17:06:10,216.0,33,250.0,250.0001184960745,216.0,73,25.0,203.5,True,False,1917.738012353437,215.00017069276873,0.0
sub-005,ses-01,motorimagery,2023-12-14 18:13:27,216.0,33,250.0,250.0001184960745,216.0,19,25.0,200.0,True,False,1917.738012353437,215.00017069276873,0.0
sub-005,ses-01,nback,2023-12-12 12:07:27,216.0,33,250.0,250.0001184960745,216.0,121,25.0,204.5,True,True,1917.738012353437,215.00017069276873,0.0
sub-005,ses-01,nbackarithmetic,2024-02-12 09:30:17,216.0,33,250.0,250.0001184960745,216.0,73,25.0,203.5,True,True,1917.738012353437,215.00017069276873,0.0
sub-005,ses-01,passivemotor,2024-02-19 11:42:08,216.0,33,250.0,250.0001184960745,216.0,19,25.0,194.0,True,False,1917.738012353437,215.00017069276873,0.0
sub-005,ses-02,activemotor,2024-02-14 15:54:20,215.999784,33,250.00025000025002,250.0001383628698,215.99978399999998,19,25.0,197.0,True,False,1951.4386664379417,215.00035190234485,0.0
sub-005,ses-02,full,2024-02-12 10:36:02,215.999784,33,250.00025000025002,250.0001383628698,215.99978399999998,73,25.0,203.5,True,False,1951.4386664379417,215.00035190234485,0.0
sub-005,ses-02,motorimagery,2023-12-14 18:14:07,215.999784,33,250.00025000025002,250.0001383628698,215.99978399999998,19,25.0,198.0,True,False,1951.4386664379417,215.00035190234485,0.0
sub-005,ses-02,nback,2023-12-12 12:08:02,215.999784,33,250.00025000025002,250.0001383628698,215.99978399999998,121,25.0,204.5,True,True,1951.4386664379417,215.00035190234485,0.0
sub-005,ses-02,nbackarithmetic,2024-02-12 09:30:46,215.999784,33,250.00025000025002,250.0001383628698,215.99978399999998,73,25.0,203.5,True,True,1951.4386664379417,215.00035190234485,0.0
sub-005,ses-02,passivemotor,2024-02-19 11:43:10,215.999784,33,250.00025000025002,250.0001383628698,215.99978399999998,19,25.0,194.0,True,False,1951.4386664379417,215.00035190234485,0.0
sub-005,ses-03,activemotor,2024-02-14 15:54:58,215.999568,33,250.00050000099998,250.0004249680335,215.999568,19,25.0,199.0,True,False,1944.4900624954973,215.0003273678176,0.0
sub-005,ses-03,full,2024-02-12 10:36:32,215.999568,33,250.00050000099998,250.0004249680335,215.999568,73,25.0,203.5,True,False,1944.4900624954973,215.0003273678176,0.0
sub-005,ses-03,mentalarithmetic,2024-02-12 08:34:37,215.999568,33,250.00050000099998,250.0004249680335,215.999568,73,25.0,203.5,True,False,1944.4900624954973,215.0003273678176,0.0
sub-005,ses-03,motorimagery,2023-12-14 18:14:43,215.999568,33,250.00050000099998,250.0004249680335,215.999568,19,25.0,198.0,True,False,1944.4900624954973,215.0003273678176,0.0
sub-005,ses-03,nback,2023-12-12 12:08:40,215.999568,33,250.00050000099998,250.0004249680335,215.999568,121,25.0,204.5,True,True,1944.4900624954973,215.0003273678176,0.0
sub-005,ses-03,nbackarithmetic,2024-02-12 09:31:16,215.999568,33,250.00050000099998,250.0004249680335,215.999568,73,25.0,203.5,True,True,1944.4900624954973,215.0003273678176,0.0
sub-006,ses-01,activemotor,2024-02-14 15:55:34,215.999352,33,250.00075000225,250.00085794657687,215.99935200000002,19,25.0,199.0,True,False,1980.2813623993934,215.00025606670852,0.0
sub-006,ses-01,full,2024-02-12 10:37:01,215.999352,33,250.00075000225,250.00085794657687,215.99935200000002,73,25.0,203.5,True,False,1980.2813623993934,215.00025606670852,0.0
sub-006,ses-01,mentalarithmetic,2024-02-12 08:35:04,215.999352,33,250.00075000225,250.00085794657687,215.99935200000002,73,25.0,203.5,True,False,1980.2813623993934,215.00025606670852,0.0
sub-006,ses-01,motorimagery,2023-12-14 18:15:19,215.999352,33,250.00075000225,250.00085794657687,215.99935200000002,19,25.0,200.0,True,False,1980.2813623993934,215.00025606670852,0.0
sub-006,ses-01,nback,2023-12-12 12:22:21,215.999352,33,250.00075000225,250.00085794657687,215.99935200000002,121,25.0,204.5,True,True,1980.2813623993934,215.00025606670852,0.0
sub-006,ses-01,nbackarithmetic,2024-02-12 09:31:44,215.999352,33,250.00075000225,250.00085794657687,215.99935200000002,73,25.0,203.5,False,True,,,
sub-006,ses-01,passivemotor,2024-02-19 11:45:26,215.999352,33,250.00075000225,250.00085794657687,215.99935200000002,19,25.0,194.0,True,False,1980.2813623993934,215.00025606670852,0.0
sub-006,ses-02,activemotor,2024-02-14 15:56:08,215.999136,33,250.00100000400002,250.0009258749471,215.999136,19,25.0,197.0,True,False,1959.430406921792,215.00023604401213,0.0
sub-006,ses-02,full,2024-02-12 10:37:28,215.999136,33,250.00100000400002,250.0009258749471,215.999136,73,25.0,203.5,True,False,1959.430406921792,215.00023604401213,0.0
sub-006,ses-02,mentalarithmetic,2024-02-12 08:35:30,215.999136,33,250.00100000400002,250.0009258749471,215.999136,73,25.0,203.5,True,False,1959.430406921792,215.00023604401213,0.0
sub-006,ses-02,motorimagery,2023-12-14 18:20:23,215.999136,33,250.00100000400002,250.0009258749471,215.999136,19,25.0,198.0,True,False,1959.430406921792,215.00023604401213,0.0
sub-006,ses-02,nback,2023-12-12 12:24:28,215.999136,33,250.00100000400002,250.0009258749471,215.999136,121,25.0,204.5,True,True,1959.430406921792,215.00023604401213,0.0
sub-006,ses-02,passivemotor,2024-02-19 11:50:58,215.999136,33,250.00100000400002,250.0009258749471,215.999136,19,25.0,194.0,True,False,1959.430406921792,215.00023604401213,0.0
sub-006,ses-03,activemotor,2024-02-14 15:56:45,215.999352,33,250.00075000225,250.00080547975216,215.99935200000002,19,25.0,199.0,True,False,1979.8172590482855,215.0001461269303,0.0
sub-006,ses-03,full,2024-02-12 10:37:55,215.999352,33,250.00075000225,250.00080547975216,215.99935200000002,73,25.0,203.5,True,False,1979.8172590482855,215.0001461269303,0.0
sub-006,ses-03,mentalarithmetic,2024-02-12 08:35:56,215.999352,33,250.00075000225,250.00080547975216,215.99935200000002,73,25.0,203.5,True,False,1979.8172590482855,215.0001461269303,0.0
sub-006,ses-03,nback,2023-12-12 12:25:07,215.999352,33,250.00075000225,250.00080547975216,215.99935200000002,121,25.0,204.5,True,True,1979.8172590482855,215.0001461269303,0.0
sub-006,ses-03,nbackarithmetic,2024-02-12 09:32:26,215.999352,33,250.00075000225,250.00080547975216,215.99935200000002,73,25.0,203.5,True,True,1979.8172590482855,215.0001461269303,0.0
sub-006,ses-03,passivemotor,2024-02-19 11:52:20,215.999352,33,250.00075000225,250.00080547975216,215.99935200000002,19,25.0,194.0,True,False,1979.8172590482855,215.0001461269303,0.0
sub-007,ses-01,full,2024-02-12 10:38:25,215.999136,33,250.00100000400002,250.00094787351506,215.999136,73,25.0,203.5,True,False,1959.1047485525983,215.00024453066726,0.0
sub-007,ses-01,mentalarithmetic,2024-02-12 08:36:25,215.999136,33,250.00100000400002,250.00094787351506,215.999136,73,25.0,203.5,True,False,1959.1047485525983,215.00024453066726,0.0
sub-007,ses-01,motorimagery,2023-12-14 18:25:01,215.999136,33,250.00100000400002,250.00094787351506,215.999136,19,25.0,200.0,True,False,1959.1047485525983,215.00024453066726,0.0
sub-007,ses-01,nback,2023-12-12 12:26:29,215.999136,33,250.00100000400002,250.00094787351506,215.999136,121,25.0,204.5,True,True,1959.1047485525983,215.00024453066726,0.0
sub-007,ses-01,nbackarithmetic,2024-02-12 09:32:55,215.999136,33,250.00100000400002,250.00094787351506,215.999136,73,25.0,203.5,True,True,1959.1047485525983,215.00024453066726,0.0
sub-007,ses-01,passivemotor,2024-02-19 11:53:32,215.999136,33,250.00100000400002,250.00094787351506,215.999136,19,25.0,194.0,True,False,1959.1047485525983,215.00024453066726,0.0
sub-007,ses-02,full,2024-02-12 10:38:51,215.999136,33,250.00100000400002,250.0008785240374,215.999136,73,25.0,203.5,True,False,1954.4131332372233,215.00009023373514,0.0
sub-007,ses-02,mentalarithmetic,2024-02-12 08:36:48,215.999136,33,250.00100000400002,250.0008785240374,215.999136,73,25.0,203.5,True,False,1954.4131332372233,215.00009023373514,0.0
sub-007,ses-02,motorimagery,2023-12-14 18:25:37,215.999136,33,250.00100000400002,250.0008785240374,215.999136,19,25.0,198.0,True,False,1954.4131332372233,215.00009023373514,0.0
sub-007,ses-02,nback,2023-12-12 12:27:54,215.999136,33,250.00100000400002,250.0008785240374,215.999136,121,25.0,204.5,True,True,1954.4131332372233,215.00009023373514,0.0
sub-007,ses-02,passivemotor,2024-02-19 11:54:33,215.999136,33,250.00100000400002,250.0008785240374,215.999136,19,25.0,194.0,True,False,1954.4131332372233,215.00009023373514,0.0
sub-007,ses-03,activemotor,2024-02-14 15:58:22,215.999136,33,250.00100000400002,250.00098976743945,215.999136,19,25.0,199.0,True,False,1963.9042078066534,215.00030313167372,0.0
sub-007,ses-03,full,2024-02-12 10:39:18,215.999136,33,250.00100000400002,250.00098976743945,215.999136,73,25.0,203.5,True,False,1963.9042078066534,215.00030313167372,0.0
sub-007,ses-03,mentalarithmetic,2024-02-12 08:37:14,215.999136,33,250.00100000400002,250.00098976743945,215.999136,73,25.0,203.5,True,False,1963.9042078066534,215.00030313167372,0.0
sub-007,ses-03,motorimagery,2023-12-14 18:26:14,215.999136,33,250.00100000400002,250.00098976743945,215.999136,19,25.0,198.0,True,False,1963.9042078066534,215.00030313167372,0.0
sub-007,ses-03,nback,2023-12-12 12:28:35,215.999136,33,250.00100000400002,250.00098976743945,215.999136,121,25.0,204.5,True,True,1963.9042078066534,215.00030313167372,0.0
sub-007,ses-03,nbackarithmetic,2024-02-12 09:33:25,215.999136,33,250.00100000400002,250.00098976743945,215.999136,73,25.0,203.5,True,True,1963.9042078066534,215.00030313167372,0.0
sub-007,ses-03,passivemotor,2024-02-19 12:03:38,215.999136,33,250.00100000400002,250.00098976743945,215.999136,19,25.0,194.0,False,False,,,
sub-008,ses-03,activemotor,2024-02-14 16:00:21,215.999784,33,250.00025000025002,250.0003228201043,215.99978399999998,19,25.0,199.0,True,False,1966.721309118284,215.0004670410417,0.0
sub-008,ses-03,full,2024-02-12 10:40:44,215.999784,33,250.00025000025002,250.0003228201043,215.99978399999998,73,25.0,203.5,True,False,1966.721309118284,215.0004670410417,0.0
sub-008,ses-03,mentalarithmetic,2024-02-12 08:38:47,215.999784,33,250.00025000025002,250.0003228201043,215.99978399999998,73,25.0,203.5,True,False,1966.721309118284,215.0004670410417,0.0
sub-008,ses-03,motorimagery,2023-12-15 11:40:31,215.999784,33,250.00025000025002,250.0003228201043,215.99978399999998,19,25.0,198.0,True,False,1966.721309118284,215.0004670410417,0.0
sub-008,ses-03,nback,2023-12-12 12:40:13,215.999784,33,250.00025000025002,250.0003228201043,215.99978399999998,121,25.0,204.5,True,True,1966.721309118284,215.0004670410417,0.0
sub-008,ses-03,nbackarithmetic,2024-02-12 09:34:49,215.999784,33,250.00025000025002,250.0003228201043,215.99978399999998,73,25.0,203.5,True,True,1966.721309118284,215.0004670410417,0.0
sub-008,ses-03,passivemotor,2024-02-19 12:07:20,215.999784,33,250.00025000025002,250.0003228201043,215.99978399999998,19,25.0,194.0,True,False,1966.721309118284,215.0004670410417,0.0
sub-009,ses-01,activemotor,2024-02-14 16:00:57,215.000215,33,249.99975000025003,249.9997989509009,215.00021499999997,19,25.0,199.0,True,False,1956.600625843634,215.00044232001528,0.0
sub-009,ses-01,full,2024-02-12 10:41:13,215.000215,33,249.99975000025003,249.9997989509009,215.00021499999997,73,25.0,203.5,True,False,1956.600625843634,215.00044232001528,0.0
sub-009,ses-01,mentalarithmetic,2024-02-12 08:39:14,215.000215,33,249.99975000025003,249.9997989509009,215.00021499999997,73,25.0,203.5,True,False,1956.600625843634,215.00044232001528,0.0
sub-009,ses-01,motorimagery,2023-12-15 11:41:33,215.000215,33,249.99975000025003,249.9997989509009,215.00021499999997,19,25.0,200.0,True,False,1956.600625843634,215.00044232001528,0.0
sub-009,ses-01,nback,2023-12-12 12:41:57,215.000215,33,249.99975000025003,249.9997989509009,215.00021499999997,121,25.0,204.5,True,True,1956.600625843634,215.00044232001528,0.0
sub-009,ses-01,nbackarithmetic,2024-02-12 09:35:18,215.000215,33,249.99975000025003,249.9997989509009,215.00021499999997,73,25.0,203.5,True,True,1956.600625843634,215.00044232001528,0.0
sub-009,ses-01,passivemotor,2024-02-19 12:08:23,215.000215,33,249.99975000025003,249.9997989509009,215.00021499999997,19,25.0,194.0,True,False,1956.600625843634,215.00044232001528,0.0
sub-009,ses-02,activemotor,2024-02-14 16:01:31,215.999784,33,250.00025000025002,250.00020640453602,215.99978399999998,19,25.0,197.0,True,False,1945.3386459524645,215.0000982452184,0.0
sub-009,ses-02,full,2024-02-12 10:41:41,215.999784,33,250.00025000025002,250.00020640453602,215.99978399999998,73,25.0,203.5,True,False,1945.3386459524645,215.0000982452184,0.0
sub-009,ses-02,mentalarithmetic,2024-02-12 08:39:40,215.999784,33,250.00025000025002,250.00020640453602,215.99978399999998,73,25.0,203.5,True,False,1945.3386459524645,215.0000982452184,0.0
sub-009,ses-02,motorimagery,2023-12-15 11:42:13,215.999784,33,250.00025000025002,250.00020640453602,215.99978399999998,19,25.0,198.0,True,False,1945.3386459524645,215.0000982452184,0.0
sub-009,ses-02,nback,2023-12-12 12:42:45,215.999784,33,250.00025000025002,250.00020640453602,215.99978399999998,121,25.0,204.5,True,True,1945.3386459524645,215.0000982452184,0.0
sub-009,ses-02,nbackarithmetic,2024-02-12 09:35:45,215.999784,33,250.00025000025002,250.00020640453602,215.99978399999998,73,25.0,203.5,True,True,1945.3386459524645,215.0000982452184,0.0
sub-009,ses-02,passivemotor,2024-02-19 12:09:22,215.999784,33,250.00025000025002,250.00020640453602,215.99978399999998,19,25.0,194.0,True,False,1945.3386459524645,215.0000982452184,0.0
sub-009,ses-03,activemotor,2024-02-14 16:02:07,215.999784,33,250.00025000025002,250.00027916425347,215.99978399999998,19,25.0,199.0,True,False,1961.9023956403867,215.00050203176215,0.0
sub-009,ses-03,full,2024-02-12 10:42:09,215.999784,33,250.00025000025002,250.00027916425347,215.99978399999998,73,25.0,203.5,True,False,1961.9023956403867,215.00050203176215,0.0
sub-009,ses-03,mentalarithmetic,2024-02-12 08:40:07,215.999784,33,250.00025000025002,250.00027916425347,215.99978399999998,73,25.0,203.5,True,False,1961.9023956403867,215.00050203176215,0.0
sub-009,ses-03,motorimagery,2023-12-15 11:42:52,215.999784,33,250.00025000025002,250.00027916425347,215.99978399999998,19,25.0,198.0,True,False,1961.9023956403867,215.00050203176215,0.0
sub-009,ses-03,nback,2023-12-12 12:43:28,215.999784,33,250.00025000025002,250.00027916425347,215.99978399999998,121,25.0,204.5,True,True,1961.9023956403867,215.00050203176215,0.0
sub-009,ses-03,nbackarithmetic,2024-02-12 09:36:14,215.999784,33,250.00025000025002,250.00027916425347,215.99978399999998,73,25.0,203.5,True,True,1961.9023956403867,215.00050203176215,0.0
sub-009,ses-03,passivemotor,2024-02-19 12:10:23,215.999784,33,250.00025000025002,250.00027916425347,215.99978399999998,19,25.0,194.0,True,False,1961.9023956403867,215.00050203176215,0.0
sub-010,ses-01,activemotor,2024-02-14 16:02:44,215.999352,33,250.00075000225,250.0006918490773,215.99935200000002,19,25.0,199.0,True,False,1915.6798989105275,215.00042895174556,0.0
sub-010,ses-01,full,2024-02-12 10:42:39,215.999352,33,250.00075000225,250.0006918490773,215.99935200000002,73,25.0,203.5,True,False,1915.6798989105275,215.00042895174556,0.0
sub-010,ses-01,mentalarithmetic,2024-02-12 08:40:36,215.999352,33,250.00075000225,250.0006918490773,215.99935200000002,73,25.0,203.5,True,False,1915.6798989105275,215.00042895174556,0.0
sub-010,ses-01,motorimagery,2023-12-15 11:43:36,215.999352,33,250.00075000225,250.0006918490773,215.99935200000002,19,25.0,200.0,True,False,1915.6798989105275,215.00042895174556,0.0
sub-010,ses-01,nback,2023-12-12 13:49:39,215.999352,33,250.00075000225,250.0006918490773,215.99935200000002,121,25.0,204.5,True,True,1915.6798989105275,215.00042895174556,0.0
sub-010,ses-01,nbackarithmetic,2024-02-12 09:36:45,215.999352,33,250.00075000225,250.0006918490773,215.99935200000002,73,25.0,203.5,True,True,1915.6798989105275,215.00042895174556,0.0
sub-010,ses-01,passivemotor,2024-02-19 12:11:36,215.999352,33,250.00075000225,250.0006918490773,215.99935200000002,19,25.0,194.0,True,False,1915.6798989105275,215.00042895174556,0.0
sub-010,ses-02,activemotor,2024-02-14 16:03:20,215.999352,33,250.00075000225,250.00079612894984,215.99935200000002,19,25.0,197.0,True,False,1910.5343510691134,215.0000599414193,0.0
sub-010,ses-02,full,2024-02-12 10:43:08,215.999352,33,250.00075000225,250.00079612894984,215.99935200000002,73,25.0,203.5,True,False,1910.5343510691134,215.0000599414193,0.0
sub-010,ses-02,mentalarithmetic,2024-02-12 08:41:03,215.999352,33,250.00075000225,250.00079612894984,215.99935200000002,73,25.0,203.5,True,False,1910.5343510691134,215.0000599414193,0.0
sub-010,ses-02,motorimagery,2023-12-15 11:44:25,215.999352,33,250.00075000225,250.00079612894984,215.99935200000002,19,25.0,198.0,True,False,1910.5343510691134,215.0000599414193,0.0
sub-010,ses-02,nback,2023-12-12 13:51:04,215.999352,33,250.00075000225,250.00079612894984,215.99935200000002,121,25.0,204.5,True,True,1910.5343510691134,215.0000599414193,0.0
sub-010,ses-02,nbackarithmetic,2024-02-12 09:37:13,215.999352,33,250.00075000225,250.00079612894984,215.99935200000002,73,25.0,203.5,True,True,1910.5343510691134,215.0000599414193,0.0
sub-010,ses-02,passivemotor,2024-02-19 12:12:54,215.999352,33,250.00075000225,250.00079612894984,215.99935200000002,19,25.0,194.0,True,False,1910.5343510691134,215.0000599414193,0.0
sub-010,ses-03,activemotor,2024-02-14 16:03:56,215.999568,33,250.00050000099998,250.00057674056998,215.999568,19,25.0,199.0,True,False,1911.8909958013978,215.00022799558155,0.0
sub-010,ses-03,full,2024-02-12 10:43:37,215.999568,33,250.00050000099998,250.00057674056998,215.999568,73,25.0,203.5,True,False,1911.8909958013978,215.00022799558155,0.0
sub-010,ses-03,mentalarithmetic,2024-02-12 08:41:30,215.999568,33,250.00050000099998,250.00057674056998,215.999568,73,25.0,203.5,True,False,1911.8909958013978,215.00022799558155,0.0
sub-010,ses-03,motorimagery,2023-12-15 11:45:14,215.999568,33,250.00050000099998,250.00057674056998,215.999568,19,25.0,198.0,True,False,1911.8909958013978,215.00022799558155,0.0
sub-010,ses-03,nback,2023-12-12 13:51:40,215.999568,33,250.00050000099998,250.00057674056998,215.999568,121,25.0,204.5,True,True,1911.8909958013978,215.00022799558155,0.0
sub-010,ses-03,nbackarithmetic,2024-02-12 09:37:41,215.999568,33,250.00050000099998,250.00057674056998,215.999568,73,25.0,203.5,True,True,1911.8909958013978,215.00022799558155,0.0
sub-011,ses-01,activemotor,2024-02-14 16:04:36,215.999784,33,250.00025000025002,250.00028848659534,215.99978399999998,19,25.0,199.0,True,False,1912.1461420571788,215.00030304049142,0.0
sub-011,ses-01,full,2024-02-12 10:44:09,215.999784,33,250.00025000025002,250.00028848659534,215.99978399999998,73,25.0,203.5,True,False,1912.1461420571788,215.00030304049142,0.0
sub-011,ses-01,mentalarithmetic,2024-02-12 08:42:01,215.999784,33,250.00025000025002,250.00028848659534,215.99978399999998,73,25.0,203.5,True,False,1912.1461420571788,215.00030304049142,0.0
sub-011,ses-01,motorimagery,2023-12-15 11:46:12,215.999784,33,250.00025000025002,250.00028848659534,215.99978399999998,19,25.0,200.0,True,False,1912.1461420571788,215.00030304049142,0.0
sub-011,ses-01,nback,2023-12-12 15:48:55,215.999784,33,250.00025000025002,250.00028848659534,215.99978399999998,121,25.0,204.5,True,True,1912.1461420571788,215.00030304049142,0.0
sub-011,ses-01,nbackarithmetic,2024-02-12 09:38:13,215.999784,33,250.00025000025002,250.00028848659534,215.99978399999998,73,25.0,203.5,True,True,1912.1461420571788,215.00030304049142,0.0
sub-011,ses-01,passivemotor,2024-02-19 12:14:55,215.999784,33,250.00025000025002,250.00028848659534,215.99978399999998,19,25.0,194.0,True,False,1912.1461420571788,215.00030304049142,0.0
sub-011,ses-02,activemotor,2024-02-14 16:05:11,215.999784,33,250.00025000025002,250.0003344161922,215.99978399999998,19,25.0,197.0,True,False,1911.0278432786724,215.0000071663453,0.0
sub-011,ses-02,full,2024-02-12 10:44:37,215.999784,33,250.00025000025002,250.0003344161922,215.99978399999998,73,25.0,203.5,True,False,1911.0278432786724,215.0000071663453,0.0
sub-011,ses-02,mentalarithmetic,2024-02-12 08:42:28,215.999784,33,250.00025000025002,250.0003344161922,215.99978399999998,73,25.0,203.5,True,False,1911.0278432786724,215.0000071663453,0.0
sub-011,ses-02,motorimagery,2023-12-15 11:48:25,215.999784,33,250.00025000025002,250.0003344161922,215.99978399999998,19,25.0,198.0,True,False,1911.0278432786724,215.0000071663453,0.0
