sub,ses,task,eeg_fs,n_bins,eeg_ok_bins,eeg_std_uV_median,ecg_beats,ecg_coverage,hr_file,rmssd_file,clock_source
sub-013,ses-02,passivemotor,250.00050000099998,21,0,7359.321918184009,257,0.9978690623642021,71.87402472976511,51.41671592575516,declared_unverified
sub-013,ses-03,motorimagery,250.00050000099998,21,0,7361.596583824858,238,0.9955526904942541,66.71526314230853,74.63636442172194,declared_unverified
sub-013,ses-03,nback,250.00050000099998,21,0,7353.2285547408965,259,0.9806398912724751,73.70597659064038,55.3615634682029,event_matched
sub-013,ses-03,passivemotor,250.00050000099998,21,0,7271.732351422309,254,0.9895508007949769,71.35015538501317,58.260694983247724,declared_unverified
sub-014,ses-02,full,250.00050000099998,21,20,317.31242063114263,192,0.2741674086375414,102.80587311084825,,declared_unverified
sub-014,ses-02,mentalarithmetic,250.00050000099998,21,20,326.40479202932283,298,0.4024775157814704,113.02079554381045,,declared_unverified
sub-014,ses-02,motorimagery,250.00050000099998,21,20,349.1053194106064,0,,,,declared_unverified
sub-014,ses-02,nback,250.00050000099998,21,20,330.7879077555307,0,,,,declared_unverified
sub-014,ses-02,nbackarithmetic,250.00050000099998,21,20,315.8527718254583,196,0.2517682249722386,100.8678708136803,,declared_unverified
sub-014,ses-03,full,250.00050000099998,21,20,267.2868175108035,264,0.9570572903613854,75.23053285573998,78.12625990945898,declared_unverified
sub-014,ses-03,mentalarithmetic,250.00050000099998,21,20,278.90739201394615,276,0.9800310761365345,77.73832301862721,55.623837357731965,declared_unverified
sub-014,ses-03,motorimagery,250.00050000099998,21,20,275.24763290832834,221,0.7630670141847526,74.97276855667525,,declared_unverified
sub-014,ses-03,nback,250.00050000099998,21,20,264.7955022897849,281,0.9897824670442584,78.66414281166291,53.099611693464624,declared_unverified
sub-014,ses-03,nbackarithmetic,250.00050000099998,21,20,298.36962557471776,265,0.9913914089519322,74.3140864820472,55.79815496202867,declared_unverified
sub-015,ses-01,activemotor,250.00025000025002,21,20,122.82191768883493,339,0.9979858872562016,94.79555642226816,17.8875850298158,declared_unverified
sub-015,ses-01,full,250.00025000025002,21,20,172.70287646695007,381,0.9972695515459362,106.616666094042,7.951714734542781,declared_unverified
sub-015,ses-01,mentalarithmetic,250.00025000025002,21,20,150.28795421641868,366,0.9963206393063637,102.51670525478882,9.9078540752537,declared_unverified
sub-015,ses-01,motorimagery,250.00025000025002,21,20,120.4679612624646,325,0.9958764181353874,91.07319951157899,14.69760550275548,declared_unverified
sub-015,ses-01,nback,250.00025000025002,21,20,141.15934684449107,353,0.998830140057586,98.62698300698547,11.303048404846793,declared_unverified
sub-015,ses-01,nbackarithmetic,250.00025000025002,21,20,134.66822427135057,361,0.9970672099654392,101.04049137726672,8.674363101739772,declared_unverified
sub-015,ses-02,activemotor,250.00025000025002,21,20,132.3274429262159,337,0.9992069398576678,94.12100353263381,17.95713961387551,declared_unverified
sub-015,ses-02,full,250.00025000025002,21,20,116.61297760479748,351,0.99823480161868,98.12654317297076,12.958467358440204,declared_unverified
sub-015,ses-02,mentalarithmetic,250.00025000025002,21,20,117.03129778442272,329,0.9979789757663147,91.99973908028028,13.147232239243001,declared_unverified
sub-015,ses-02,motorimagery,250.00025000025002,21,20,119.65414932592017,332,0.9955207218940416,93.06789029324061,13.199640730180795,declared_unverified
sub-015,ses-02,nback,250.00025000025002,21,20,138.24090032847727,339,0.9958625982603843,94.99754154433789,11.958372335647667,declared_unverified
sub-015,ses-02,nbackarithmetic,250.00025000025002,21,20,103.92445870870375,347,0.9976882645704451,97.06143344329683,10.777521315500293,declared_unverified
sub-015,ses-03,full,250.00025000025002,21,20,137.9130015140386,228,0.9969039306912642,63.82539874657381,19.71390357897194,declared_unverified
sub-015,ses-03,mentalarithmetic,250.00025000025002,21,20,153.86457909767378,231,0.9975352992416825,64.62427817065699,23.46734897177276,declared_unverified
sub-015,ses-03,motorimagery,250.00025000025002,21,20,153.87456598484127,0,,,,declared_unverified
sub-015,ses-03,nback,250.00025000025002,21,20,134.22482742900124,242,0.9973597315164324,67.71354243635633,16.03388622301632,declared_unverified
sub-015,ses-03,nbackarithmetic,250.00025000025002,21,20,132.0364533091942,237,0.9933588131621773,66.58159502546305,27.11473020638764,declared_unverified
sub-016,ses-01,activemotor,250.00050000099998,21,20,1034.1058481804705,208,0.9926351477179672,58.47706612139034,38.937226850457506,declared_unverified
sub-016,ses-01,full,250.00050000099998,21,20,1045.5329536598701,205,0.9936096449717727,57.57712185274603,30.47181901027996,declared_unverified
sub-016,ses-01,mentalarithmetic,250.00050000099998,21,20,1051.4680050707882,203,0.9894055311647794,56.975602280415124,60.368756879644124,declared_unverified
sub-016,ses-01,motorimagery,250.00050000099998,21,20,1048.7649005134165,212,0.9939463822427212,59.5229973947364,39.12916196408864,declared_unverified
sub-016,ses-01,nback,250.00050000099998,21,20,1037.7558645185572,204,0.9795610680693985,58.11798393182445,39.192228277126326,event_matched
sub-016,ses-01,nbackarithmetic,250.00050000099998,21,20,1067.7692839618544,208,0.9964055847366179,58.255786656257214,27.595109118670457,declared_unverified
sub-016,ses-01,passivemotor,250.00050000099998,21,20,1041.5468771980504,207,0.9931453557042529,58.16602942099111,40.46459556055574,declared_unverified
sub-016,ses-02,activemotor,250.0,21,21,11.26540288777959,209,0.9977492940733131,58.45707921458189,24.99984613426718,declared_unverified
sub-016,ses-02,full,250.0,21,21,10.68202305551068,209,0.9985571736089244,58.409784698797296,31.7612739958128,declared_unverified
sub-016,ses-02,mentalarithmetic,250.0,21,21,8.800319039132066,204,0.9942235322661408,57.26092830701126,24.959903814946973,declared_unverified
sub-016,ses-02,motorimagery,250.0,21,21,11.762852006998084,207,0.9968717252486875,57.94864997143438,48.14486597002727,declared_unverified
sub-016,ses-02,nback,250.0,21,21,10.381305621368467,206,0.9940583428403289,57.83191868301618,22.19816853112918,declared_unverified
sub-016,ses-02,nbackarithmetic,250.0,21,21,10.609655034938326,210,0.9955321422487443,58.86759096607271,39.58244012941009,declared_unverified
sub-016,ses-02,passivemotor,250.0,21,20,10.582799973392351,205,0.9956586154028815,57.458682063054624,25.588535117419294,declared_unverified
sub-016,ses-03,activemotor,250.00050000099998,21,19,978.6908092537499,193,0.9964876874508756,54.050196953277506,41.31493521786556,declared_unverified
sub-016,ses-03,full,250.00050000099998,21,19,1019.1181867098355,214,0.9956653808939536,59.98080292087816,44.98253313969965,declared_unverified
sub-016,ses-03,mentalarithmetic,250.00050000099998,21,20,1013.0520392163946,200,0.9934397057335779,56.18241333843559,36.33865708876829,declared_unverified
sub-016,ses-03,motorimagery,250.00050000099998,21,20,1013.4750601330358,192,0.9948197280940906,53.860297553625145,50.58153611661222,declared_unverified
sub-016,ses-03,nback,250.00050000099998,21,19,1034.4428978987976,205,0.9805759258730846,58.34243394029711,23.42762606567978,event_matched
sub-016,ses-03,nbackarithmetic,250.00050000099998,21,20,997.519124954598,196,0.9947133729873593,54.9882658223255,30.171720975977333,declared_unverified
sub-017,ses-01,activemotor,250.00025000025002,21,13,418.79460361574894,296,0.9975353303477182,82.80858842948074,31.46025290267424,declared_unverified
sub-017,ses-01,full,250.00025000025002,21,11,385.9646067552563,288,0.9957419116818168,80.71563305438448,30.87965928748138,declared_unverified
sub-017,ses-01,mentalarithmetic,250.00025000025002,21,17,314.3005668886108,283,0.9957137293884954,79.31656486212393,27.099254809340426,declared_unverified
sub-017,ses-01,motorimagery,250.00025000025002,21,18,552.8983294303742,287,0.9946018098156365,80.52757268079071,28.013977609211512,declared_unverified
sub-017,ses-01,nback,250.00025000025002,21,18,465.56785859212283,285,0.9815354738212115,81.03092877033366,26.504598207906458,event_matched
sub-017,ses-01,nbackarithmetic,250.00025000025002,21,16,566.2546912987096,298,0.9971125959478986,83.40345053928905,16.752620069845207,declared_unverified
sub-017,ses-01,passivemotor,250.00025000025002,21,10,512.9983428396122,288,0.9977454165342953,80.55355346993792,26.139587669630114,declared_unverified
sub-017,ses-02,activemotor,250.00025000025002,21,18,611.295735420128,286,0.9939643602454596,80.29842322361709,21.541282026127778,declared_unverified
sub-017,ses-02,full,250.00025000025002,21,17,617.6675869562245,289,0.9959762401636398,80.97680948860776,16.054709171720432,declared_unverified
sub-017,ses-02,mentalarithmetic,250.00025000025002,21,17,602.141526391488,287,0.9948358300814837,80.50860008784697,20.085133906482916,declared_unverified
sub-017,ses-02,motorimagery,250.00025000025002,21,18,602.4654058718907,292,0.9943341530838913,81.95251605198055,14.553159955927981,declared_unverified
sub-017,ses-02,nback,250.00025000025002,21,14,624.7006325254805,0,,,,declared_unverified
sub-017,ses-02,nbackarithmetic,250.00025000025002,21,14,610.5114531640443,291,0.9950659808690391,81.61179064910503,18.158276969954745,declared_unverified
sub-017,ses-03,activemotor,250.00050000099998,21,18,626.2174426349061,281,0.9953320944497147,78.78632317441715,25.342208258684227,declared_unverified
sub-017,ses-03,full,250.00050000099998,21,15,629.7442310405474,285,0.9965536510246781,79.80988716008612,15.928455619116104,declared_unverified
sub-017,ses-03,mentalarithmetic,250.00050000099998,21,14,619.4058656772387,297,0.9965640472508479,83.16943582311332,16.158156714844026,declared_unverified
sub-017,ses-03,nback,250.00050000099998,21,18,624.4488801569154,288,0.994419825603306,80.8230499347098,13.804590817508194,declared_unverified
sub-017,ses-03,nbackarithmetic,250.00050000099998,21,12,602.3478249971355,288,0.9868903587997557,81.15691161852354,17.608896876667032,declared_unverified
sub-018,ses-01,activemotor,250.0,21,20,297.8604472219602,285,0.9966087578892576,79.80542709074142,14.531003021624516,declared_unverified
sub-018,ses-01,full,250.0,21,20,304.2106433951517,281,0.996824777148806,78.66829922687454,19.17746068614661,declared_unverified
sub-018,ses-01,mentalarithmetic,250.0,21,20,348.5582332140139,279,0.9952814106317913,78.22950389073351,19.07960288510109,declared_unverified
sub-018,ses-01,motorimagery,250.0,21,20,305.82214744939813,274,0.9976992647537251,76.64135530258551,26.821412475518056,declared_unverified
sub-018,ses-01,nback,250.0,21,20,339.42387204643444,276,0.9958149521764591,77.34686301595154,22.050619158252726,declared_unverified
sub-018,ses-01,nbackarithmetic,250.0,21,20,307.43714894504853,278,0.9988912746437634,77.66741338591353,24.29286193598967,declared_unverified
sub-018,ses-01,passivemotor,250.0,21,20,305.00682702361684,0,,,,declared_unverified
sub-018,ses-02,activemotor,249.99975000025003,21,21,6.430793345844125,265,0.9993380632044571,74.00246547581473,29.26816868475653,declared_unverified
sub-018,ses-02,full,249.99975000025003,21,21,6.3971214332622655,275,0.997769903415016,76.9157073554096,23.616714807534873,declared_unverified
sub-018,ses-02,mentalarithmetic,249.99975000025003,21,21,6.554875998650298,264,0.9955214196968224,74.00585193393165,29.44237468847942,declared_unverified
sub-018,ses-02,motorimagery,249.99975000025003,21,21,6.298835948542642,265,0.9976595806157589,74.12696871543203,23.97576660277164,declared_unverified
sub-018,ses-02,nback,249.99975000025003,21,21,6.571879746054087,261,0.9955792078297667,73.16062950779309,25.369128616588473,declared_unverified
sub-018,ses-02,nbackarithmetic,249.99975000025003,21,21,6.5198305813497806,263,0.9933596181780452,73.88597211143176,29.935228414193592,declared_unverified
sub-018,ses-02,passivemotor,249.99975000025003,21,20,7.798164100450354,265,0.996937228953956,74.18067895663968,27.749063709307787,declared_unverified
sub-018,ses-03,full,250.0,21,21,6.585030603375583,259,0.995251696472429,72.62388553846958,34.860325320775885,declared_unverified
sub-018,ses-03,nback,250.0,21,21,6.678115389146491,0,,,,declared_unverified
sub-018,ses-03,nbackarithmetic,250.0,21,21,6.679064455380821,274,0.9933700480028277,76.97543381153076,27.10859163568271,declared_unverified
sub-019,ses-01,activemotor,250.0,21,20,15.907554967923469,191,0.9928475742073969,53.68621628051163,36.293772001027136,declared_unverified
sub-019,ses-01,full,250.0,21,20,13.095799254901577,226,0.9957513702940616,63.33875679885816,34.78794152672267,declared_unverified
sub-019,ses-01,mentalarithmetic,250.0,21,18,16.767505450782227,197,0.9938215993335893,55.318424583397174,36.00141570713252,declared_unverified
sub-019,ses-01,motorimagery,250.0,21,18,15.193255091388362,190,0.9972816081598759,53.16769095479493,43.113531825578065,declared_unverified
sub-019,ses-01,nback,250.0,21,15,18.225078479837695,195,0.975247227423116,55.79970404633376,38.366743264065036,event_matched
sub-019,ses-01,nbackarithmetic,250.0,21,18,19.01842683378985,201,0.9937093122546984,56.44801911391054,43.293645930755595,declared_unverified
sub-019,ses-01,passivemotor,250.0,21,20,13.446795565628733,198,0.9916489749234229,55.721042278380544,40.81644372551362,declared_unverified
sub-019,ses-02,activemotor,249.99975000025003,21,19,14.634737765729373,190,0.9910448934664675,53.50223520388103,37.51394418612661,declared_unverified
sub-019,ses-02,full,249.99975000025003,21,19,14.84050250836561,201,0.9953691327934586,56.353843558505446,35.431629116927226,declared_unverified
sub-019,ses-02,mentalarithmetic,249.99975000025003,21,17,15.61045466848338,0,,,,declared_unverified
sub-019,ses-02,motorimagery,249.99975000025003,21,20,13.83299047320667,196,0.9939172366800325,55.03227953991666,43.49228848856376,declared_unverified
sub-019,ses-02,nback,249.99975000025003,21,20,15.062993069432931,209,0.9936053672982676,58.70079873383417,44.52363725336782,declared_unverified
sub-019,ses-02,nbackarithmetic,249.99975000025003,21,19,15.63703950665023,196,0.993393086458579,55.06131656654905,38.0786560739569,declared_unverified
sub-019,ses-02,passivemotor,249.99975000025003,21,19,15.247348110903776,196,0.9900725948056713,54.96411319456833,41.04780313366909,declared_unverified
sub-019,ses-03,activemotor,250.0,21,18,17.082270937420645,185,0.9951504946547908,51.879363017652594,46.562270445835715,declared_unverified
sub-019,ses-03,full,250.0,21,18,14.197381842142713,179,0.9904950744342681,50.43271872251471,46.70569254896986,declared_unverified
sub-019,ses-03,mentalarithmetic,250.0,21,20,14.254216212462966,191,0.993047031546701,53.67539135662626,47.43792437444519,declared_unverified
sub-019,ses-03,motorimagery,250.0,21,16,13.90384469240201,190,0.9963097598589998,53.21951178507677,50.537141569747035,declared_unverified
sub-019,ses-03,nback,250.0,21,20,14.989362675130403,0,,,,event_matched
sub-019,ses-03,nbackarithmetic,250.0,21,19,12.148987144552851,188,0.9967057984242386,52.63838235369387,42.790149804021105,declared_unverified
sub-019,ses-03,passivemotor,250.0,21,21,12.245697026482874,184,0.9940804036970593,51.654478381246264,45.318391479826644,declared_unverified
sub-020,ses-01,activemotor,250.0,21,20,175.0816294928071,239,0.9931132170208717,67.16018888167422,43.432575737164164,declared_unverified
sub-020,ses-01,full,250.0,21,20,284.2723486340504,238,0.9935968245746631,66.84663219441713,35.39944318479213,declared_unverified
sub-020,ses-01,mentalarithmetic,250.0,21,20,205.78001885405854,245,0.9976136742017833,68.53563812211026,43.47987583873787,declared_unverified
sub-020,ses-01,motorimagery,250.0,21,20,240.87661358385427,244,0.9944689037700248,68.47174381068778,37.77600811806256,declared_unverified
sub-020,ses-01,nbackarithmetic,250.0,21,20,227.7930987168422,247,0.9956501746801055,69.23137365105177,37.510044049264565,declared_unverified
sub-020,ses-01,passivemotor,250.0,21,20,259.30584307300734,242,0.9979598632156995,67.67294255779956,39.85614108176973,declared_unverified
sub-020,ses-02,activemotor,250.0,21,21,14.86644753080661,246,0.9988897900049605,68.72735541531989,42.823309287030085,declared_unverified
sub-020,ses-02,full,250.0,21,20,13.022648230090795,247,0.992829565705797,69.42795150651581,40.91757075161059,declared_unverified
sub-020,ses-02,mentalarithmetic,250.0,21,21,12.411983697376188,248,0.9973727654727316,69.39150001043564,42.82842452575105,declared_unverified
sub-020,ses-02,motorimagery,250.0,21,19,16.368700730087753,252,0.9975092451884339,70.50107044073832,33.74885418968369,declared_unverified
sub-020,ses-02,nback,250.0,21,21,13.028964603995199,251,0.9975039959685992,70.22167381760589,43.70956669012889,declared_unverified
sub-020,ses-02,nbackarithmetic,250.0,21,21,15.492354740459191,248,0.996994821644633,69.41780515122682,46.81648503309688,declared_unverified
sub-020,ses-03,full,250.0,21,21,12.847725901557457,250,0.9884901986239127,70.2973646697916,36.69433108269053,declared_unverified
sub-020,ses-03,mentalarithmetic,250.0,21,21,13.04061415281417,238,0.9965208360379073,66.65038125799772,46.2713378894551,declared_unverified
sub-020,ses-03,motorimagery,250.0,21,21,12.97556850216406,245,0.9935687394521615,68.81454301653983,40.26461387918204,declared_unverified
sub-020,ses-03,nback,250.0,21,20,14.160752215413376,236,0.9948954952615864,66.1982644056687,54.12693205760091,declared_unverified
sub-021,ses-01,activemotor,250.00050000099998,21,19,693.5680436884599,22,0.0,,,declared_unverified
sub-021,ses-01,full,250.00050000099998,21,20,736.4636383502111,49,0.049800478850758174,78.45109586142057,,declared_unverified
sub-021,ses-01,mentalarithmetic,250.00050000099998,21,20,699.235758510139,59,0.027879755254056927,90.0861547896138,,declared_unverified
sub-021,ses-01,motorimagery,250.00050000099998,21,20,731.4046191426229,0,,,,declared_unverified
sub-021,ses-01,nback,250.00050000099998,21,20,749.3805091738569,0,,,,declared_unverified
sub-021,ses-01,nbackarithmetic,250.00050000099998,21,20,711.8026874156606,22,0.0,,,declared_unverified
sub-021,ses-02,motorimagery,250.00025000025002,21,20,666.5630327379206,0,,,,declared_unverified
sub-021,ses-02,nback,250.00025000025002,21,20,728.9760898922608,0,,,,declared_unverified
sub-021,ses-02,nbackarithmetic,250.00025000025002,21,19,690.4836303064546,384,0.5398291273643143,119.41437842275367,,declared_unverified
sub-021,ses-03,activemotor,250.00050000099998,21,20,716.7401075740569,397,0.5294834679262532,121.22002364122295,,declared_unverified
sub-021,ses-03,mentalarithmetic,250.00050000099998,21,20,745.4257247719496,394,0.5385748387424452,120.21007215433953,,declared_unverified
sub-021,ses-03,motorimagery,250.00050000099998,21,20,698.1709345174754,0,,,,declared_unverified
sub-021,ses-03,nback,250.00050000099998,21,19,734.7601312050799,0,,,,declared_unverified
sub-021,ses-03,nbackarithmetic,250.00050000099998,21,19,737.5412194487701,399,0.5410127482350551,121.731629971306,,declared_unverified
sub-022,ses-01,activemotor,250.00075000225,21,20,581.7167526536435,238,0.9974366840154111,66.58922045973334,50.044913252075276,declared_unverified
sub-022,ses-01,full,250.00075000225,21,20,537.6559069098677,0,,,,declared_unverified
sub-022,ses-01,mentalarithmetic,250.00075000225,21,19,518.3899842447076,0,,,,declared_unverified
sub-022,ses-01,motorimagery,250.00075000225,21,19,539.0744892995273,0,,,,declared_unverified
sub-022,ses-01,nback,250.00075000225,21,19,528.0395152666698,0,,,,declared_unverified
sub-022,ses-01,passivemotor,250.00075000225,21,19,572.0882395052942,240,0.9974236854556515,67.14966883302834,46.95410704098491,declared_unverified
sub-022,ses-02,full,250.00075000225,21,18,747.2383922754382,404,0.5648475475033142,119.55918972940782,,declared_unverified
sub-022,ses-02,mentalarithmetic,250.00075000225,21,18,652.9674238468809,397,0.5078435704816615,121.43983256786957,,declared_unverified
sub-022,ses-02,motorimagery,250.00075000225,21,19,827.4353494617434,0,,,,declared_unverified
sub-022,ses-02,nback,250.00075000225,21,19,792.850551779174,0,,,,declared_unverified
sub-022,ses-02,nbackarithmetic,250.00075000225,21,19,696.6717258653883,405,0.5757291206363234,119.23829430246813,,declared_unverified
sub-022,ses-03,activemotor,250.00075000225,21,20,1165.296579204642,402,0.594062168647804,119.78371919836306,,declared_unverified
sub-022,ses-03,full,250.00075000225,21,19,1043.3634241886707,406,0.5775433896980858,121.76022239465283,,declared_unverified
sub-022,ses-03,mentalarithmetic,250.00075000225,21,19,1140.805833762777,399,0.5815056643785925,119.97080377729243,,declared_unverified
sub-022,ses-03,motorimagery,250.00075000225,21,20,984.0072767523247,0,,,,declared_unverified
sub-022,ses-03,nback,250.00075000225,21,18,1218.2873486041244,0,,,,declared_unverified
sub-022,ses-03,nbackarithmetic,250.00075000225,21,20,1087.3938445949118,382,0.5613594508622133,118.31108242788909,,declared_unverified
sub-023,ses-01,activemotor,250.00050000099998,21,20,357.3511329334208,332,0.4655736215823417,109.08993353008995,,declared_unverified
sub-023,ses-01,full,250.00050000099998,21,20,345.212136495308,331,0.48346807157780003,114.28758273045514,,declared_unverified
sub-023,ses-01,mentalarithmetic,250.00050000099998,21,20,381.242652458693,327,0.4560813879553093,115.64346871086708,,declared_unverified
sub-023,ses-01,motorimagery,250.00050000099998,21,20,333.23513236289875,0,,,,declared_unverified
sub-023,ses-01,nback,250.00050000099998,21,20,323.80580532072577,0,,,,declared_unverified
sub-023,ses-01,nbackarithmetic,250.00050000099998,21,20,421.0824347559031,330,0.47229539467708237,108.12821513739289,,declared_unverified
sub-023,ses-02,motorimagery,250.0022500202502,21,20,298.254550130492,0,,,,declared_unverified
sub-023,ses-02,nback,250.0022500202502,21,20,304.12857251857815,0,,,,declared_unverified
sub-023,ses-03,full,250.0022500202502,21,20,293.96968539806113,306,0.43033817208661096,113.48428201367724,,declared_unverified
sub-023,ses-03,motorimagery,250.0022500202502,21,20,294.69109343787284,0,,,,declared_unverified
sub-023,ses-03,nback,250.0022500202502,21,20,287.05414046966763,0,,,,declared_unverified
sub-023,ses-03,nbackarithmetic,250.0022500202502,21,20,286.2220421276103,315,0.47185954099424215,107.04672141176266,,declared_unverified
sub-024,ses-01,activemotor,250.00200001600012,21,20,1969.7406245210932,246,0.9794902311837748,69.23382057023976,46.25366570159079,declared_unverified
sub-024,ses-01,full,250.00200001600012,21,20,2021.1987509453002,250,0.9975273365259079,69.94027509701613,39.204982484951394,declared_unverified
sub-024,ses-01,mentalarithmetic,250.00200001600012,21,20,2043.5961638954861,244,0.9969681657402729,68.29999452475312,42.909822511959234,declared_unverified
sub-024,ses-01,motorimagery,250.00200001600012,21,20,2036.3316903643445,250,0.999168938832359,69.82536548318518,41.93701449371188,declared_unverified
sub-024,ses-01,nback,250.00200001600012,21,20,1921.2807861713893,250,0.9985122979097786,69.87128398865215,37.437806314400724,declared_unverified
sub-024,ses-01,nbackarithmetic,250.00200001600012,21,20,1999.1123114927198,258,0.9951393181707421,72.3515690530998,36.90650440802983,declared_unverified
sub-024,ses-02,activemotor,250.0022500202502,21,20,1441.4906187265378,245,0.9964119526826261,68.61822129473113,42.451714220129745,declared_unverified
sub-024,ses-02,full,250.0022500202502,21,20,1738.2526370828948,226,0.9036221949267865,68.87003026665373,41.320767285925804,declared_unverified
sub-024,ses-02,mentalarithmetic,250.0022500202502,21,18,1492.2772763955786,234,0.994561865784605,65.65931606531394,47.65453325865094,declared_unverified
sub-024,ses-02,motorimagery,250.0022500202502,21,20,1615.761973159859,245,0.9950638866095501,68.71118205571042,43.83965879944601,declared_unverified
sub-024,ses-02,nback,250.0022500202502,21,19,1571.5433479347064,230,0.9970210033281177,64.37775520042436,43.83915911839041,declared_unverified
sub-024,ses-02,nbackarithmetic,250.0022500202502,21,19,1672.7654752600567,247,0.9941949063998736,69.33263722357842,41.832478145460975,declared_unverified
sub-024,ses-03,full,250.00200001600012,21,20,1202.1190007848309,242,0.9959656595302985,67.80844320933824,37.64678614951504,declared_unverified
sub-024,ses-03,mentalarithmetic,250.00200001600012,21,20,1304.9463212074775,255,0.9991154107715357,71.22579325541741,37.99579259044324,declared_unverified
sub-024,ses-03,motorimagery,250.00200001600012,21,20,1237.7809108785243,249,0.9942041509221715,69.89346110421573,35.95362062459076,declared_unverified
sub-024,ses-03,nback,250.00200001600012,21,20,1272.718576599921,238,0.9956281861830231,66.71024661808609,45.30610037363128,declared_unverified
sub-024,ses-03,nbackarithmetic,250.00200001600012,21,20,1174.319720538459,235,0.9925832562087427,65.5091174017925,48.53538844320184,declared_unverified
sub-024,ses-03,passivemotor,250.00200001600012,21,20,1146.7996329498092,245,0.9951398724759806,68.70601010035877,36.39246611534455,declared_unverified
sub-025,ses-01,activemotor,250.00200001600012,21,20,452.19767520620735,203,0.9580170495191161,57.385873307831226,116.9151229755734,declared_unverified
sub-025,ses-01,full,250.00200001600012,21,20,439.5383723812984,211,0.9741649113742946,59.58581166079074,102.56785892171726,declared_unverified
sub-025,ses-01,mentalarithmetic,250.00200001600012,21,20,433.2675962963663,205,0.9617677450123202,57.7424059464198,140.79301939217223,declared_unverified
sub-025,ses-01,motorimagery,250.00200001600012,21,20,494.1693874030242,204,0.9970193148398379,57.10032797949272,123.74368245627218,declared_unverified
sub-025,ses-01,nback,250.00200001600012,21,20,592.5307602269887,212,0.9982587830856052,59.26587874266858,93.77383849794693,declared_unverified
sub-025,ses-01,nbackarithmetic,250.00200001600012,21,20,463.3532442551895,222,0.9824238931722439,62.49363287248833,98.0666137970274,declared_unverified
sub-025,ses-01,passivemotor,250.00200001600012,21,20,542.9136102775744,198,0.9881145179238534,55.63792863397936,109.11663881243301,declared_unverified
sub-025,ses-02,activemotor,250.00200001600012,21,20,415.5253399168871,199,0.9766973446738925,56.002623720702076,149.73072029759166,declared_unverified
sub-025,ses-02,full,250.00200001600012,21,20,3745.458536308343,199,0.9552642862128449,56.09058856461822,144.63173716884904,declared_unverified
sub-025,ses-02,mentalarithmetic,250.00200001600012,21,20,448.1162255077753,221,0.9870499257146845,62.20078568404908,107.6323559568724,declared_unverified
sub-025,ses-02,motorimagery,250.00200001600012,21,20,517.05425808636,205,0.978055918395836,57.63681766452931,105.196222340493,declared_unverified
sub-025,ses-02,nback,250.00200001600012,21,20,421.1832064666831,204,0.9761339728185544,57.464408306313096,135.7564626161278,declared_unverified
sub-025,ses-02,nbackarithmetic,250.00200001600012,21,20,504.5663610078458,191,0.9875434992870604,53.69201171345497,137.4341939521647,declared_unverified
sub-025,ses-02,passivemotor,250.00200001600012,21,20,496.44399016980833,183,0.9967942645753771,51.23395342059171,145.2449955327174,declared_unverified
sub-025,ses-03,activemotor,250.0022500202502,21,20,666.5275251077094,189,0.9697023851474482,53.24089696432613,150.63869330551404,declared_unverified
sub-025,ses-03,full,250.0022500202502,21,20,608.1616402530586,186,0.9822347291161161,52.27747902663017,150.78116366542886,declared_unverified
sub-025,ses-03,mentalarithmetic,250.0022500202502,21,20,541.528687409582,192,0.9967051941644937,53.75843363625645,156.76726313755472,declared_unverified
sub-025,ses-03,motorimagery,250.0022500202502,21,20,624.7367475115364,208,0.976067980226131,58.611912689179576,143.50757176810683,declared_unverified
sub-025,ses-03,nback,250.0022500202502,21,20,662.6721502846644,203,0.956185878396746,57.203927148056934,151.11258928112244,declared_unverified
sub-025,ses-03,nbackarithmetic,250.0022500202502,21,20,569.6110183638705,191,0.9843163214965315,53.86802009803791,164.57994804709855,declared_unverified
sub-025,ses-03,passivemotor,250.0022500202502,21,20,593.5693798034716,208,0.9815123385318607,58.57112366494493,121.64951268971637,declared_unverified
sub-026,ses-01,activemotor,250.0022500202502,21,20,648.3650545171579,347,0.9965894007934261,97.16840828516285,16.05937075683381,declared_unverified
sub-026,ses-01,full,250.0022500202502,21,20,703.7666529649026,345,0.9979437903700439,96.47724486703261,34.468876209837966,declared_unverified
sub-026,ses-01,mentalarithmetic,250.0022500202502,21,20,678.5396400576026,352,0.9979462528965468,98.43451128613522,30.858537822330863,declared_unverified
sub-026,ses-01,motorimagery,250.0022500202502,21,20,662.9868120001886,344,0.998401820299591,96.15346876802634,20.44154279482939,declared_unverified
sub-026,ses-01,nback,250.0022500202502,21,20,741.1907496741098,354,0.9969489296628555,99.09282924753842,36.37584150514632,declared_unverified
sub-026,ses-01,nbackarithmetic,250.0022500202502,21,20,727.3305897537945,347,0.994318951357714,97.10962108905429,30.034307388446887,declared_unverified
sub-026,ses-01,passivemotor,250.0022500202502,21,20,725.5628085507627,327,0.998229443444385,91.41748199203992,29.986160017470777,declared_unverified
sub-026,ses-02,activemotor,250.0022500202502,21,20,660.7498849165114,346,0.9986377511956965,96.68975491646734,20.84828879416248,declared_unverified
sub-026,ses-02,full,250.0022500202502,21,20,644.1493280231923,355,0.9911428969165449,99.67341293104232,30.07280543624147,declared_unverified
