pid,feature,cycle,n_ref_bins,ref_median,ref_scale,scale_flag,n_challenge_valid,n_recovery_valid,resp_phys,resp_z,burden,t_depart_b1.5,return_time_b1.5,status_b1.5,t_depart_b2.0,return_time_b2.0,status_b2.0,residual_60,residual_180,residual_360,t_depart_b2.5,return_time_b2.5,status_b2.5,resp_phys_preref
p06,eeg_parietal_alpha,2,18,0.7439917757225307,0.05,True,36,35,-0.12303886735893732,-2.4607773471787455,897.4588980782742,10.0,30.0,returned,10.0,30.0,returned,-0.4604809102975693,-0.003265463554171788,-1.2939714189363616,10.0,30.0,returned,0.030111166110329934
p06,eeg_occipital_alpha,1,17,0.7096714533847215,0.05,True,35,36,0.1268272683757301,2.536545367514602,1080.71226536838,9.999999999999943,,censored,9.999999999999943,,censored,-4.940142130923102,-3.8033299259627773,-3.095875960696326,159.99999999999994,,censored,
p06,eeg_occipital_alpha,2,17,0.7096714533847215,0.05,True,36,35,-0.21067909665345486,-4.213581933069097,1532.557664564712,10.0,40.0,returned,10.0,30.0,returned,0.28766434776297256,3.3396634184970497,-0.2516096252698774,10.0,30.0,returned,-0.007479042696381222
p06,eeg_central_beta,1,18,0.9255014168864746,0.05,True,35,36,0.056106756908918864,1.1221351381783773,620.67695439968,259.99999999999994,40.0,returned,259.99999999999994,40.0,returned,-1.542304652412756,-0.7101290837693175,-1.8929250961660138,259.99999999999994,40.0,returned,
p06,eeg_central_beta,2,18,0.9255014168864746,0.05,True,36,35,-0.11795439837361477,-2.3590879674722953,955.3397719921718,10.0,120.0,returned,100.0,30.0,returned,-2.3770094486311177,-1.5526703989545365,-2.2762904269562134,100.0,30.0,returned,0.01768969766551287
p06,eeg_parietal_beta,1,18,1.057197590882145,0.05,True,35,36,0.13066489004405035,2.613297800881007,940.8780975785694,9.999999999999943,50.0,returned,199.99999999999994,40.0,returned,-2.815148270212826,-2.334759654825216,-1.5140114658846104,249.99999999999994,40.0,returned,
p06,eeg_parietal_beta,2,18,1.057197590882145,0.05,True,36,35,-0.11596034429462154,-2.319206885892431,1032.2167737141178,10.0,210.0,returned,10.0,30.0,returned,-2.4624005072241406,-2.6324978035019875,-2.3484369851676345,10.0,30.0,returned,0.028672030442634666
p07,eeg_frontal_theta,1,18,1.6620268239809204,0.0727521782535855,False,35,33,-0.024587690564805476,-0.3379650088153024,415.0696445732055,,,not_estimable,,,not_estimable,-0.05154888929562079,-0.9595095594078328,2.9460779143281153,,,not_estimable,
p07,eeg_frontal_theta,2,18,1.6620268239809204,0.0727521782535855,False,33,30,-0.0304840358768097,-0.4190120022324876,502.0976048254382,190.0,250.0,returned,,,not_estimable,-3.6311486416289647,-1.1356770302093244,-0.24145024971773432,,,not_estimable,-0.09195861423434626
p07,eeg_frontal_alpha,1,18,1.1901289110891478,0.13304719392834416,False,35,33,-0.010311858512270788,-0.0775052686780038,281.5573489623685,,,not_estimable,,,not_estimable,0.8539987700421887,1.6039048128110431,2.0666587452684433,,,not_estimable,
p07,eeg_frontal_alpha,2,18,1.1901289110891478,0.13304719392834416,False,33,30,-0.009127528974703258,-0.06860369396155107,226.47652384937717,,,not_estimable,,,not_estimable,0.4615960954032411,1.4479407845443433,1.0551357727499928,,,not_estimable,-0.10524607179651713
p07,eeg_central_alpha,1,18,1.1660086597783175,0.09218459696512438,False,35,33,-0.06201627237784324,-0.6727400717638921,431.2631560805777,,,not_estimable,,,not_estimable,1.0019754290344915,1.3335928995605641,3.376256075502141,,,not_estimable,
p07,eeg_central_alpha,2,18,1.1660086597783175,0.09218459696512438,False,33,30,-0.014291393068222913,-0.15503016272479542,330.3638895816337,,,not_estimable,,,not_estimable,0.09491356808123934,2.4959238368867416,2.038096779142458,,,not_estimable,-0.1074683479915608
p07,eeg_parietal_alpha,1,18,1.0891746954653598,0.05667837135331589,False,35,33,-0.0050525193030399596,-0.08914369242447134,503.7121003404366,,,not_estimable,,,not_estimable,3.3679090946602996,0.4040137560664599,4.563305320314953,,,not_estimable,
p07,eeg_parietal_alpha,2,18,1.0891746954653598,0.05667837135331589,False,33,30,0.08668162956218861,1.5293599214741274,724.9712273059063,200.0,319.9999999999998,returned,250.0,319.9999999999998,returned,6.958585386271343,5.570656911648669,4.255578558140098,250.0,319.9999999999998,returned,-0.05586868112628407
p07,eeg_occipital_alpha,1,18,0.9092558110068909,0.08884411760602445,False,35,33,-0.008170670043218697,-0.0919663593199405,380.88793932698377,,,not_estimable,,,not_estimable,1.5062337419871457,0.775895688115875,2.3267455605893836,,,not_estimable,
p07,eeg_occipital_alpha,2,18,0.9092558110068909,0.08884411760602445,False,33,30,0.08799328031756248,0.9904232569202277,492.69106385090475,250.0,280.0,returned,250.0,280.0,returned,3.308651060217054,4.968523238565722,4.603471362178157,260.0,260.0,returned,-0.04254192839835769
p07,eeg_central_beta,1,18,1.1790305834250194,0.07784462135565097,False,35,33,0.011415840266050914,0.14664905637982403,504.9757312080408,90.0,39.999999999999886,returned,,,not_estimable,1.0361761166384593,1.5242462091050188,2.5715422138623123,,,not_estimable,
p07,eeg_central_beta,2,18,1.1790305834250194,0.07784462135565097,False,33,30,-0.005921255218558796,-0.07606505260660447,401.3615941292761,,,not_estimable,,,not_estimable,0.127604889678307,2.2992598371157373,1.5118297013762028,,,not_estimable,-0.11815999865832061
p07,eeg_parietal_beta,1,18,1.0967937386792763,0.06147061897125248,False,35,33,0.06763804244033755,1.100331240717933,614.1027563268781,150.0,149.9999999999999,returned,,,not_estimable,2.357898777393529,1.9368951550194613,3.057958334953573,,,not_estimable,
p07,eeg_parietal_beta,2,18,1.0967937386792763,0.06147061897125248,False,33,30,0.10861787397488132,1.766988453877093,596.6032041341493,10.0,,censored,10.0,280.0,returned,2.3934813830798,4.650492059529173,2.9230231455956113,,,not_estimable,-0.030003100923533088
p08,eeg_frontal_theta,1,18,1.2641110746858475,0.1655694710692837,False,36,35,0.182335854711289,1.101264946573329,371.00278765930386,90.0,40.0,returned,,,not_estimable,1.9753027224139352,1.5254120353342766,3.0507207575683135,,,not_estimable,
p08,eeg_frontal_theta,2,18,1.2641110746858475,0.1655694710692837,False,36,35,0.010386588971640798,0.06273251285132357,266.5347463707114,,,not_estimable,,,not_estimable,1.1584296087563706,-0.6515245401858231,-0.5320968979028048,,,not_estimable,-0.11645835021763995
p08,eeg_frontal_alpha,1,18,1.1620957723949872,0.08499098976227588,False,36,35,-0.13518149396531776,-1.590539118833976,558.0810513967187,160.0,60.0,returned,230.0,50.0,returned,0.9821399949144923,0.1779364632576887,2.005247626977468,,,not_estimable,
p08,eeg_frontal_alpha,2,18,1.1620957723949872,0.08499098976227588,False,36,35,-0.18948923993847466,-2.2295215112623774,833.5155276283137,30.0,60.0,returned,30.0,60.0,returned,-0.8893155074771614,-2.7338827032769015,-2.3253217568022966,,,not_estimable,-0.14760657896930063
p08,eeg_central_alpha,1,18,1.1012457633842492,0.11010744880701516,False,36,35,-0.13511932086668854,-1.2271587647399906,433.0938273999996,70.0,30.0,returned,,,not_estimable,0.9987666933269352,0.02166526243750016,0.5296922631060695,,,not_estimable,
p08,eeg_central_alpha,2,18,1.1012457633842492,0.11010744880701516,False,36,35,-0.16135024019819766,-1.46538896274852,517.8796510851664,230.0,60.0,returned,,,not_estimable,0.6814283250366602,-1.3392758202748882,-2.2046856094711007,,,not_estimable,-0.11121708266070662
p08,eeg_parietal_alpha,1,18,0.950063416731366,0.06567874625799996,False,36,35,-0.06982662151226893,-1.0631539956316338,440.5839723131274,,,not_estimable,,,not_estimable,2.1626096275411095,-0.08348652502694066,2.6480308612017627,,,not_estimable,
p08,eeg_parietal_alpha,2,18,0.950063416731366,0.06567874625799996,False,36,35,-0.1194050172379234,-1.8180160864958554,598.7464191920776,70.0,60.0,returned,230.0,60.0,returned,0.4079136870929886,-0.2506924455183933,-3.8304616888914054,,,not_estimable,-0.07426844519278786
p08,eeg_occipital_alpha,1,18,0.7639122262402248,0.09800607764191265,False,36,35,-0.06921436140432269,-0.706225196127255,384.5352032369397,,,not_estimable,,,not_estimable,1.467293703567455,-0.36832958793593307,3.0169629283193324,,,not_estimable,
p08,eeg_occipital_alpha,2,18,0.7639122262402248,0.09800607764191265,False,36,35,-0.10066403148691172,-1.0271202960974568,425.85668640441276,70.0,30.0,returned,,,not_estimable,-0.2239646747240208,0.04740721330493601,-1.202532457300589,,,not_estimable,-0.1444820953341579
p08,eeg_central_beta,1,18,0.7449727729001034,0.052426659121932076,False,36,35,0.1391991398153295,2.6551213094007204,954.261376504906,80.0,160.0,returned,80.0,160.0,returned,5.909859744110826,2.931806149504225,9.718992458975638,140.0,150.0,returned,
p08,eeg_central_beta,2,18,0.7449727729001034,0.052426659121932076,False,36,35,0.0006025362698152126,0.011492936607191676,382.975874138501,,,not_estimable,,,not_estimable,3.0093673337124884,-0.07342830448207979,1.1808860514971316,,,not_estimable,-0.024312282936067686
p08,eeg_parietal_beta,1,18,0.9486260699574642,0.0552641842681137,False,36,35,0.09765812937233376,1.7671142832498226,589.9773677121359,130.0,30.0,returned,140.0,30.0,returned,3.9716274341870337,0.5718019446461908,5.147660187759541,,,not_estimable,
p08,eeg_parietal_beta,2,18,0.9486260699574642,0.0552641842681137,False,36,35,-0.026270605831144378,-0.47536403873605937,290.5482009286232,,,not_estimable,,,not_estimable,0.658843808689563,-0.27389337528268864,-3.9876686859296195,,,not_estimable,0.025174809057759928
p09,eeg_frontal_theta,1,17,1.6724105512942227,0.07729371857941301,False,36,35,-0.005289327947820999,-0.06843153680575938,490.58357254214604,40.0,30.000000000000114,returned,220.0,30.000000000000114,returned,-1.0443498077374052,-2.172608362241922,-0.2963392220029996,,,not_estimable,
p09,eeg_frontal_theta,2,17,1.6724105512942227,0.07729371857941301,False,35,34,0.025365618100210874,0.32817179152986103,362.41296687398375,,,not_estimable,,,not_estimable,-2.902898802165289,-0.47357449805797464,-0.7637467278513114,,,not_estimable,-0.025278442800025003
p09,eeg_frontal_alpha,1,17,1.415097835170554,0.13266638570946662,False,36,35,0.2018620016889583,1.5215760993973788,596.8122796453816,160.0,30.000000000000114,returned,,,not_estimable,-0.2368870383877267,-0.6642324172842954,-0.6070436238513977,,,not_estimable,
p09,eeg_frontal_alpha,2,17,1.415097835170554,0.13266638570946662,False,35,34,0.09439740456022738,0.7115397322043086,335.21804051092715,,,not_estimable,,,not_estimable,-1.1632531895648093,0.3253474903803298,0.09323048597758174,,,not_estimable,0.06916398025875603
p09,eeg_central_alpha,1,17,1.164662522271642,0.06822192526247808,False,36,35,0.3447401502138503,5.053216380034597,1802.0702811868582,20.0,70.00000000000011,returned,40.0,30.000000000000114,returned,0.00027354194772696264,-0.5509894415443621,-2.529843092749607,70.0,30.000000000000114,returned,
p09,eeg_central_alpha,2,17,1.164662522271642,0.06822192526247808,False,35,34,0.16258155655878315,2.3831276518987754,931.9712390919603,50.0,190.0,returned,50.0,30.0,returned,-2.1413979695798564,0.023825333368332736,0.22583010688323865,80.0,30.0,returned,0.17215457516848476
p09,eeg_parietal_alpha,1,17,1.1227885039555636,0.09898974252249154,False,36,35,0.43928763536499393,4.437708636985121,1518.8737426159585,40.0,70.00000000000011,returned,70.0,70.00000000000011,returned,0.5652968455947901,0.3836723377218699,-0.503753893326161,70.0,30.000000000000114,returned,
p09,eeg_parietal_alpha,2,17,1.1227885039555636,0.09898974252249154,False,35,34,0.24031136164078393,2.4276390211458785,916.1001700587622,30.0,30.0,returned,40.0,30.0,returned,-0.1909877255183772,0.47580701798811986,0.5345534959932401,80.0,30.0,returned,0.2329993452964716
p09,eeg_occipital_alpha,1,0,,,True,0,0,,,,,,not_estimable,,,not_estimable,,,,,,not_estimable,
p09,eeg_occipital_alpha,2,0,,,True,0,0,,,,,,not_estimable,,,not_estimable,,,,,,not_estimable,
p09,eeg_central_beta,1,17,1.5351196617492664,0.09027227238454445,False,36,35,0.23575172476224715,2.611562980911625,915.7929294628477,80.0,30.000000000000114,returned,80.0,30.000000000000114,returned,0.009313616531959322,0.5576858225016028,-1.2776809858979652,140.0,30.000000000000114,returned,
p09,eeg_central_beta,2,17,1.5351196617492664,0.09027227238454445,False,35,34,0.10820027857956593,1.1985992566870505,466.1544057056722,190.0,,censored,190.0,30.0,returned,-2.0123738721070845,-0.4962729910826087,0.17296885363106412,,,not_estimable,0.13647338053840552
p09,eeg_parietal_beta,1,17,1.5463979052350278,0.0811275823885643,False,36,35,0.28371275290482756,3.497118298755314,1230.036251836096,20.0,30.000000000000114,returned,70.0,30.000000000000114,returned,-0.20828370292811543,0.6901882335050081,-1.347464331167493,80.0,30.000000000000114,returned,
p09,eeg_parietal_beta,2,17,1.5463979052350278,0.0811275823885643,False,35,34,0.13507419132735876,1.6649601448791447,682.69120930807,30.0,30.0,returned,190.0,30.0,returned,-3.306648751999941,-0.22006189466938536,0.11384206150976897,190.0,30.0,returned,0.16463949703245273
p10,eeg_frontal_theta,1,19,1.55056024531204,0.08349293355681087,False,36,35,0.0093063452867308,0.1114626698365844,460.6413621887865,30.0,50.0,returned,,,not_estimable,1.4344468354020563,-2.8920440018960822,-5.154930171150813,,,not_estimable,
p10,eeg_frontal_theta,2,19,1.55056024531204,0.08349293355681087,False,35,35,-0.07072415185262759,-0.8470675162527971,468.0278574968504,70.0,100.0,returned,,,not_estimable,1.6776454609125537,-1.9622215877662157,-2.1740962829549746,,,not_estimable,-0.006927212036174746
p10,eeg_frontal_alpha,1,19,0.96655972007855,0.07652693793657576,False,36,35,0.08656620366970447,1.1311860372807412,422.29055772442985,310.0,89.99999999999989,returned,,,not_estimable,2.9699852769860615,1.1799638182713892,-0.5496467382897405,,,not_estimable,
p10,eeg_frontal_alpha,2,19,0.96655972007855,0.07652693793657576,False,35,35,0.0687306572651688,0.8981237080481597,403.41525818859725,,,not_estimable,,,not_estimable,2.5521939654329975,0.7316171527899986,0.06833891116320981,,,not_estimable,-0.014680936185007099
p10,eeg_central_alpha,1,19,0.7491160393477105,0.07044694745907702,False,36,35,0.0885903218096935,1.257546636228007,478.3392092941033,190.0,,censored,,,not_estimable,3.0831751986076785,3.7090190930246703,0.5303713226695834,,,not_estimable,
p10,eeg_central_alpha,2,19,0.7491160393477105,0.07044694745907702,False,35,35,0.14474119127222396,2.0546126765294526,754.7649004838598,50.0,,censored,70.0,,censored,3.0371812707884995,3.510452522868917,4.227635382027623,70.0,40.0,returned,-0.022891483090714537
p10,eeg_parietal_alpha,1,19,0.7939922269689844,0.1151999040762076,False,36,35,0.0938271589575419,0.8144725441392113,353.6554021829263,200.0,30.0,returned,210.0,30.0,returned,0.25774402994449286,0.13266285233854722,-0.3271624586092654,,,not_estimable,
p10,eeg_parietal_alpha,2,19,0.7939922269689844,0.1151999040762076,False,35,35,0.12444684617932644,1.0802686614825805,387.3827496779828,,,not_estimable,,,not_estimable,0.6528306303061797,0.5893818370686404,1.1420266330162516,,,not_estimable,0.036443814338654956
p10,eeg_occipital_alpha,1,0,,,True,0,0,,,,,,not_estimable,,,not_estimable,,,,,,not_estimable,
p10,eeg_occipital_alpha,2,0,,,True,0,0,,,,,,not_estimable,,,not_estimable,,,,,,not_estimable,
p10,eeg_central_beta,1,19,0.8673886580285007,0.09786510577811734,False,36,35,0.17000368850150915,1.737122615357373,613.4887774023671,20.0,40.0,returned,,,not_estimable,0.5379043652348184,0.18759550036415307,-0.8505831468573458,,,not_estimable,
p10,eeg_central_beta,2,19,0.8673886580285007,0.09786510577811734,False,35,35,0.1273704730379135,1.3014901687910254,500.6085854995283,220.0,50.0,returned,280.0,30.0,returned,0.04008878447358827,-0.6890875878095036,0.14992410845926551,,,not_estimable,0.0914441447788743
p10,eeg_parietal_beta,1,19,1.076693591422641,0.14542830767955706,False,36,35,0.17326111860274884,1.191385098041021,434.69017409916466,210.0,40.0,returned,,,not_estimable,-0.06107333887030167,-0.6565509506515097,-0.43134893558589094,,,not_estimable,
p10,eeg_parietal_beta,2,19,1.076693591422641,0.14542830767955706,False,35,35,0.13040130993124843,0.8966707514645652,312.31282068826664,,,not_estimable,,,not_estimable,-0.529727912219071,-1.1338563569919091,-0.6271923885984378,,,not_estimable,0.11208706876834817
p11,eeg_frontal_theta,1,18,1.5923718380311789,0.08031632861493553,False,35,34,0.027789822583218493,0.346004642673006,421.5980665359521,50.0,40.0,returned,,,not_estimable,1.3353620560536459,2.247534716644746,1.764092338650588,,,not_estimable,
p11,eeg_frontal_theta,2,18,1.5923718380311789,0.08031632861493553,False,36,29,0.03367338710706247,0.41925954146266353,637.1712722088404,20.0,80.0,returned,20.0,80.0,returned,-0.9659762453144726,3.32311779446822,,260.0,70.0,returned,-0.0782432711293013
p11,eeg_frontal_alpha,1,18,1.0019958624763392,0.12587936044808248,False,35,34,-0.06649140474752624,-0.5282153048032832,303.47840435537523,,,not_estimable,,,not_estimable,-0.21927183503567346,0.5628453607766152,0.1497051565950776,,,not_estimable,
p11,eeg_frontal_alpha,2,18,1.0019958624763392,0.12587936044808248,False,36,29,-0.03977188572539481,-0.3159523974686717,404.6929768589432,260.0,70.0,returned,,,not_estimable,-0.9438218519256523,2.1783578732081526,,,,not_estimable,-0.024578873704109272
p11,eeg_central_alpha,1,18,0.7971302706476879,0.14191412473898296,False,35,34,-0.026947791269550492,-0.18988801374855743,221.7479009491865,,,not_estimable,,,not_estimable,0.8048581426124433,1.6162981076358909,-0.383928701037493,,,not_estimable,
p11,eeg_central_alpha,2,18,0.7971302706476879,0.14191412473898296,False,36,29,-0.03842356440606132,-0.2707522205892635,391.9583753278527,,,not_estimable,,,not_estimable,0.0394103219367699,1.2806480324786975,,,,not_estimable,-0.034759197664192776
p11,eeg_parietal_alpha,1,18,0.9959125023844311,0.09799040388076245,False,35,34,0.04006290793017242,0.40884521691452685,257.3255631568519,,,not_estimable,,,not_estimable,1.741532275388387,1.2259016729057448,-0.9892112185464628,,,not_estimable,
p11,eeg_parietal_alpha,2,18,0.9959125023844311,0.09799040388076245,False,36,29,-0.007891017183324966,-0.0805284688174873,428.7989859489722,,,not_estimable,,,not_estimable,0.32916684957321446,0.7652504910996828,,,,not_estimable,-0.0653889105283817
p11,eeg_occipital_alpha,1,18,0.8453252041860181,0.11682253425736734,False,35,34,0.021473346312928743,0.18381168025016148,215.81377202452867,,,not_estimable,,,not_estimable,0.5182092399896632,1.262904308719949,-1.7165017719247413,,,not_estimable,
p11,eeg_occipital_alpha,2,18,0.8453252041860181,0.11682253425736734,False,36,29,-0.03170108913990588,-0.27136108064619113,478.86798327002225,80.0,100.0,returned,,,not_estimable,-0.4045884552184991,1.9130813130189697,,,,not_estimable,0.029706546806164802
p11,eeg_central_beta,1,18,0.7891669525972229,0.0650164926669235,False,35,34,-0.011261414665946101,-0.17320858453004856,283.4936517044201,,,not_estimable,,,not_estimable,2.0539933164926687,3.7751060599469866,0.8245621618395482,,,not_estimable,
p11,eeg_central_beta,2,18,0.7891669525972229,0.0650164926669235,False,36,29,-0.026703234491965988,-0.41071478015225116,778.8953004654963,120.0,70.0,returned,,,not_estimable,0.1484197543481985,-0.19726937882321924,,,,not_estimable,-0.06882370803489102
p11,eeg_parietal_beta,1,18,0.9770321355957553,0.09806040065322746,False,35,34,0.05289573472175213,0.5394199327087001,228.87259509131673,,,not_estimable,,,not_estimable,1.7842264913047272,1.4120588007097588,0.8145312119172929,,,not_estimable,
p11,eeg_parietal_beta,2,18,0.9770321355957553,0.09806040065322746,False,36,29,-0.000933852098205068,-0.009523233557931951,417.3452277327665,,,not_estimable,,,not_estimable,0.0004964258836480874,0.7189466356903906,,,,not_estimable,-0.08813865621822714
p12,eeg_frontal_theta,1,18,1.1301518822808032,0.11004072043375103,False,36,35,0.16191405089765665,1.4714012254684878,621.1984178504867,10.0,160.0,returned,10.0,50.0,returned,1.1886179376736445,2.637325410077605,3.563780967543163,20.0,50.0,returned,
p12,eeg_frontal_theta,2,18,1.1301518822808032,0.11004072043375103,False,36,33,0.12546733874366778,1.1401900882610458,631.0368290514485,60.0,120.0,returned,60.0,40.0,returned,0.25278941531149673,-0.40526509564585356,3.5282673326854046,60.0,40.0,returned,-0.019778706638828636
p12,eeg_frontal_alpha,1,18,0.7236759542030071,0.08004048152893119,False,36,35,0.1278781388211272,1.5976682845780328,666.3765205652417,10.0,50.0,returned,230.0,50.0,returned,1.1962814521736376,1.3639023038201208,5.98987982800356,240.0,30.0,returned,
p12,eeg_frontal_alpha,2,18,0.7236759542030071,0.08004048152893119,False,36,33,0.08222969178565598,1.027351287934637,554.0353041801004,50.0,60.0,returned,,,not_estimable,-0.8347901852061941,1.0091972630002053,0.7886364929126893,,,not_estimable,0.012294607382031586
p12,eeg_central_alpha,1,18,0.7520923687026699,0.06349861252779962,False,36,35,0.07554366429398796,1.1896899993037655,629.1973772598526,100.0,50.0,returned,100.0,50.0,returned,-0.11490669018839103,0.6300271579804507,7.576235362728444,240.0,50.0,returned,
p12,eeg_central_alpha,2,18,0.7520923687026699,0.06349861252779962,False,36,33,0.0819717152433439,1.2909213600132872,580.6326610520874,300.0,60.0,returned,,,not_estimable,-1.4558605893358942,1.6207703029273686,1.1107062368459586,,,not_estimable,-0.0204179611734987
p12,eeg_parietal_alpha,1,18,0.7946267242457996,0.05129946564927221,False,36,35,0.1127262878916997,2.197416414868621,917.5784696708652,10.0,50.0,returned,190.0,50.0,returned,3.0049464962872974,2.957185231299539,8.913167080859525,240.0,50.0,returned,
p12,eeg_parietal_alpha,2,18,0.7946267242457996,0.05129946564927221,False,36,33,0.13630564674920498,2.657057827485162,964.0434028302003,10.0,60.0,returned,10.0,60.0,returned,-1.235887570558803,3.1076035789687344,1.0651903708731267,50.0,60.0,returned,0.03210888186717964
p12,eeg_occipital_alpha,1,18,0.8982346050630555,0.05,True,36,35,0.14656505056285163,2.9313010112570326,1068.7696911266146,10.0,50.0,returned,10.0,50.0,returned,3.005566327664513,2.417650388996704,7.4563093522342,190.0,50.0,returned,
p12,eeg_occipital_alpha,2,18,0.8982346050630555,0.05,True,36,33,0.13106084653922523,2.621216930784507,929.3401033948808,10.0,,censored,10.0,60.0,returned,-1.74016771294087,1.5564598762612225,0.8751697247076162,10.0,40.0,returned,0.036317510867860725
p12,eeg_central_beta,1,18,1.0071433262921805,0.07526979538173882,False,36,35,0.23033041676379162,3.060064340492043,1123.7202630536062,10.0,50.0,returned,10.0,50.0,returned,-0.36658669994349663,0.8449250820414719,8.813695956728239,10.0,50.0,returned,
p12,eeg_central_beta,2,18,1.0071433262921805,0.07526979538173882,False,36,33,0.12143245025829374,1.613295873098048,705.7382806951612,10.0,70.0,returned,270.0,70.0,returned,-1.1084141740260567,0.20105152341134036,2.308518046160356,,,not_estimable,0.08871912084045364
p12,eeg_parietal_beta,1,18,1.1126738869019848,0.08794893988810894,False,36,35,0.2262715781771174,2.5727607230398277,917.0145165235793,10.0,50.0,returned,50.0,50.0,returned,-0.4466327795414268,1.2607935691631422,6.998882215370204,50.0,50.0,returned,
p12,eeg_parietal_beta,2,18,1.1126738869019848,0.08794893988810894,False,36,33,0.12168526186984763,1.3835898650359966,581.4219622651649,10.0,70.0,returned,10.0,30.0,returned,-1.0853765310761057,-0.37462724415859944,-0.12148459469851852,,,not_estimable,0.0659790441240582
p13,eeg_frontal_theta,1,17,1.1457291473160178,0.15271317285792388,False,34,34,0.03671623900926724,0.24042614217325026,300.7540522121402,,,not_estimable,,,not_estimable,2.188951658621257,1.1724567192287503,-0.20435686823258617,,,not_estimable,
p13,eeg_frontal_theta,2,17,1.1457291473160178,0.15271317285792388,False,36,32,-0.013388414887951283,-0.087670334113267,344.2436507600312,,,not_estimable,,,not_estimable,1.5723195756229815,-0.11022913762027224,0.17708816235399466,,,not_estimable,-0.00995184116271175
p13,eeg_frontal_alpha,1,17,0.7126066453449361,0.05860074170485102,False,34,34,0.07226295937599592,1.2331406953849866,629.3982670187587,140.0,30.0,returned,140.0,30.0,returned,2.347667655599638,1.118990935054013,-1.4313747433674011,150.0,30.0,returned,
p13,eeg_frontal_alpha,2,17,0.7126066453449361,0.05860074170485102,False,36,32,0.06425420045977914,1.0964741842927932,806.9474274389311,130.0,130.0,returned,130.0,130.0,returned,5.494047455518339,-0.780958999164726,-1.0375990246329136,170.0,110.0,returned,-0.01093570465131799
p13,eeg_central_alpha,1,17,0.757845086552829,0.05180237378520222,False,34,34,0.04876185146724166,0.9413053476937565,496.41151452560905,150.0,250.0000000000001,returned,,,not_estimable,3.090263855777213,1.5737222364658774,-1.702366035137133,,,not_estimable,
p13,eeg_central_alpha,2,17,0.757845086552829,0.05180237378520222,False,36,32,0.04389973983113382,0.8474464898686593,721.1265730226006,170.0,140.0,returned,170.0,110.0,returned,5.7141157421872535,-0.25721844549403927,-0.12346539173458651,170.0,110.0,returned,0.044286835656292434
p13,eeg_parietal_alpha,1,17,0.7941932183762274,0.05,True,34,34,0.07528941306886383,1.5057882613772777,529.5932445773128,150.0,30.0,returned,,,not_estimable,2.0707018703199753,2.2552215303417666,0.3173468568695381,,,not_estimable,
p13,eeg_parietal_alpha,2,17,0.7941932183762274,0.05,True,36,32,0.07151034722963867,1.4302069445927723,690.427781321111,170.0,160.0,returned,170.0,140.0,returned,5.156964008813174,-0.6617911659450226,0.5576599611498589,180.0,110.0,returned,0.06694613265639693
p13,eeg_occipital_alpha,1,17,0.8710053776863604,0.0747964785244734,False,34,34,0.11243247693271541,1.5031787478594667,462.69331864765365,90.0,30.0,returned,140.0,30.0,returned,0.6247588902221678,1.2763530541375085,0.28514526057375184,,,not_estimable,
p13,eeg_occipital_alpha,2,17,0.8710053776863604,0.0747964785244734,False,36,32,0.083068863542612,1.1105985894166372,477.2734664348312,170.0,160.0,returned,,,not_estimable,2.5771171092354197,0.9900761641723277,0.46149119738210587,,,not_estimable,0.04913382854441539
p13,eeg_central_beta,1,17,0.9591550670690511,0.05,True,34,34,0.1653032759074876,3.3060655181497522,1102.633917656597,80.0,,censored,100.0,,censored,2.680941627325557,0.6857898121972039,0.35401470080173025,150.0,100.0,returned,
p13,eeg_central_beta,2,17,0.9591550670690511,0.05,True,36,32,0.16055292993659764,3.211058598731955,1455.9409999220773,40.0,,censored,140.0,,censored,10.851212458395777,3.0343653833163375,4.377459241788035,170.0,,censored,0.07502677927258472
p13,eeg_parietal_beta,1,17,1.0564913100346323,0.05,True,34,34,0.12372359314383163,2.474471862876635,820.782855706166,100.0,270.0000000000001,returned,100.0,100.0,returned,0.7340964385716431,-1.122839587910338,-0.06536900203188978,150.0,100.0,returned,
p13,eeg_parietal_beta,2,17,1.0564913100346323,0.05,True,36,32,0.1458400042285446,2.916800084570894,1124.2287621415512,90.0,,censored,160.0,,censored,8.340353705224345,2.2026332265379978,3.9360996656228853,170.0,40.0,returned,0.10409642169536792
p15,eeg_frontal_theta,1,19,1.06178002652918,0.16392029914510836,False,36,33,0.15462326816618255,0.9432832234481489,353.6727423765342,,,not_estimable,,,not_estimable,-0.34143896112526445,0.6356160467234482,0.06346911004817771,,,not_estimable,
p15,eeg_frontal_theta,2,19,1.06178002652918,0.16392029914510836,False,33,31,0.07310914742069174,0.4460042337768845,246.95053223592646,,,not_estimable,,,not_estimable,-0.8800877456106252,0.5023919894305714,-0.785394572129973,,,not_estimable,-0.01195389179267492
p15,eeg_frontal_alpha,1,19,0.9771485357471711,0.11090027089065146,False,36,33,-0.06837072921215015,-0.6165064220588259,257.33983949121057,,,not_estimable,,,not_estimable,-0.11831403342464533,-0.18245832424673508,-1.9434939107391687,,,not_estimable,
p15,eeg_frontal_alpha,2,19,0.9771485357471711,0.11090027089065146,False,33,31,-0.10777004660056066,-0.9717744216046394,361.7010562132038,,,not_estimable,,,not_estimable,-0.38877314320333306,0.7132924072330198,-0.3592908125043414,,,not_estimable,-0.0932991522747103
