pid,ses,task,file,demand_rank,n_rest_bins_session,n_task_bins_valid_eeg,clock_source,eeg_frontal_theta_resp_phys,eeg_frontal_theta_resp_own_rest_phys,eeg_frontal_theta_scale_flag,eeg_frontal_theta_resp_z,eeg_frontal_theta_burden,eeg_frontal_theta_t_depart_b1.5,eeg_frontal_theta_t_depart_b2.0,eeg_frontal_theta_t_depart_b2.5,eeg_frontal_theta_departed_b2,eeg_parietal_alpha_resp_phys,eeg_parietal_alpha_resp_own_rest_phys,eeg_parietal_alpha_scale_flag,eeg_parietal_alpha_resp_z,eeg_parietal_alpha_burden,eeg_parietal_alpha_t_depart_b1.5,eeg_parietal_alpha_t_depart_b2.0,eeg_parietal_alpha_t_depart_b2.5,eeg_parietal_alpha_departed_b2,eeg_occipital_alpha_resp_phys,eeg_occipital_alpha_resp_own_rest_phys,eeg_occipital_alpha_scale_flag,eeg_occipital_alpha_resp_z,eeg_occipital_alpha_burden,eeg_occipital_alpha_t_depart_b1.5,eeg_occipital_alpha_t_depart_b2.0,eeg_occipital_alpha_t_depart_b2.5,eeg_occipital_alpha_departed_b2,eeg_central_beta_resp_phys,eeg_central_beta_resp_own_rest_phys,eeg_central_beta_scale_flag,eeg_central_beta_resp_z,eeg_central_beta_burden,eeg_central_beta_t_depart_b1.5,eeg_central_beta_t_depart_b2.0,eeg_central_beta_t_depart_b2.5,eeg_central_beta_departed_b2,load_rating,hr_resp_phys,hr_resp_own_rest_phys,hr_scale_flag,hr_resp_z,hr_burden,hr_t_depart_b1.5,hr_t_depart_b2.0,hr_t_depart_b2.5,hr_departed_b2,error_rate_task,rt_mean_task,hits_task,n_targets_task
sub-001,ses-01,activemotor,sub-001_ses-01_activemotor,2,14,17,declared_unverified,-0.06900458886425587,-0.3164627634606738,False,-0.5530877975288699,269.35844694059136,60.0,,,False,-0.08811429252233727,-0.10361237914734367,False,-0.3443466865360682,72.99681599593647,,,,False,-0.0476030796693111,0.027602286188883052,False,-0.12126750204934608,52.760071840771595,,,,False,-0.1368510672131411,-0.061757547483045405,False,-0.6471932044541513,177.60850160220753,30.0,,,False,2.0,,,,,,,,,,,,,
sub-001,ses-01,full,sub-001_ses-01_full,6,14,18,declared_unverified,0.1692110731608194,0.21574699404337272,False,1.356266029729114,282.136941080322,,,,False,0.4227807107609207,0.23303082845432277,False,1.6522079757376602,288.539128931071,60.0,70.0,,True,0.6483765195672492,0.3523218534345569,False,1.651720885740482,283.649186070553,60.0,70.0,,True,0.14427472602403313,-0.04141757542766733,False,0.6823010164167183,134.0628426218773,,,,False,8.0,,,,,,,,,,,,,
sub-001,ses-01,mentalarithmetic,sub-001_ses-01_mentalarithmetic,3,14,18,declared_unverified,0.07124539310363653,0.11177485112263907,False,0.5710483636571677,188.79156506423834,,,,False,-0.05777114252756932,-0.03792370095420472,False,-0.22576702300286222,55.489823282550034,,,,False,0.06444077473584076,0.22197868196256265,False,0.16416105505413214,51.146715951573015,,,,False,-0.14291654951082244,-0.2682697804376697,False,-0.6758779564603772,125.73078652091935,,,,False,5.0,,,,,,,,,,,,,
sub-001,ses-01,motorimagery,sub-001_ses-01_motorimagery,1,14,18,declared_unverified,0.05951108829584695,-0.19324819389962378,False,0.4769951867816413,187.32203531111804,,,,False,-0.18592932989215638,-0.2812869226842587,False,-0.726603447017466,121.82128244155533,,,,False,-0.19250219484162168,-0.3293154751931403,False,-0.49039390874766503,83.42405336011583,,,,False,-0.25342757890146084,-0.34111190619902865,False,-1.1985044050174862,200.03531509409953,160.0,,,False,1.0,,,,,,,,,,,,,
sub-001,ses-01,nback,sub-001_ses-01_nback,4,14,18,event_matched,-0.027703070607591584,-0.009637749407933605,False,-0.22204654153191253,163.85385549351994,,,,False,-0.07332899446315433,0.22071883870924158,False,-0.28656640764615765,68.81602001883084,,,,False,-0.025778916432986243,0.2586191501732906,False,-0.06567106210530436,50.19565268508672,,,,False,-0.032715044794874526,0.22575943886648941,False,-0.15471530552026866,60.068242742783404,,,,False,5.0,10.084688787890116,3.0109899885160303,False,1.4949335424559251,380.5150506242862,50.0,60.0,60.0,True,0.10978835978835977,1.1792714582984303,15.0,18.0
sub-001,ses-01,nbackarithmetic,sub-001_ses-01_nbackarithmetic,5,14,18,declared_unverified,0.2012816916822131,0.193339340718917,False,1.6133194816130128,289.90899693270944,40.0,110.0,,True,0.22223012449749158,0.07508419151235124,False,0.8684653173582476,182.34768992360034,,,,False,0.4328719178431847,0.22620168708940525,False,1.1027289946115466,200.3284674205945,,,,False,-0.011363560135360551,-0.10050992825267846,False,-0.053740310892550415,31.94079875276246,,,,False,6.0,,,,,,,,,,,,,
sub-001,ses-01,passivemotor,sub-001_ses-01_passivemotor,0,14,17,declared_unverified,-0.11660777304809633,-0.05693369290380801,False,-0.9346383687147182,213.42105421084887,120.0,,,False,-0.24142304336573772,-0.017758568414451337,False,-0.9434703798520624,158.0901950595615,,,,False,-0.3221084024457571,0.05819669119022608,False,-0.8205620649977525,130.6127653895156,,,,False,-0.2554825563197787,-0.1429314415007883,False,-1.208222761238784,222.87428701375512,140.0,,,False,1.0,,,,,,,,,,,,,
sub-001,ses-02,activemotor,sub-001_ses-02_activemotor,2,13,18,declared_unverified,-0.35764226919541753,-0.2381083319606483,False,-2.300261567402176,467.1231527345713,50.0,60.0,60.0,True,-0.24877494641497067,-0.1319828408864403,False,-1.1503040741527544,221.37914260298484,,,,False,-0.250028866613039,-0.19440973667928918,False,-1.0525223503001682,206.04046309285255,,,,False,-0.4170652733300557,-0.3036410419541298,False,-4.032125969126244,665.2939920256216,50.0,60.0,60.0,True,1.0,,,,,,,,,,,,,
sub-001,ses-02,full,sub-001_ses-02_full,6,13,18,declared_unverified,-0.14244139275630752,-0.17329673026659842,False,-0.9161457959141344,174.17016447960145,,,,False,0.1732692297231353,-0.052595049052614584,False,0.801175133380866,146.99527722073515,10.0,,,False,0.25638697219869644,0.03669018161610138,False,1.079287452766636,175.67516389132805,10.0,,,False,-0.09568719021518368,-0.1488516593503908,False,-0.9250897383490222,226.10057998843735,,,,False,9.0,,,,,,,,,,,,,
sub-001,ses-02,mentalarithmetic,sub-001_ses-02_mentalarithmetic,3,13,18,declared_unverified,-0.22036329576202984,-0.09091702051490924,False,-1.4173191028225665,230.28816327366332,,,,False,-0.3821608036342907,-0.2929940632546746,False,-1.7670635075476442,294.7916041773746,30.0,,,False,-0.4709787004229723,-0.25384866554488783,False,-1.9826335071850218,336.2877401271935,30.0,30.0,,True,-0.5675462445823596,-0.5762484638838878,False,-5.486953956124765,883.6370273845359,30.0,30.0,30.0,True,4.0,,,,,,,,,,,,,
sub-001,ses-02,motorimagery,sub-001_ses-02_motorimagery,1,13,17,declared_unverified,-0.16356500118849393,-0.10391174721762697,False,-1.0520073224353779,230.4567096170332,150.0,150.0,,True,-0.3734261949283306,-0.23532981849320833,False,-1.7266757750794548,271.12100313505346,50.0,,,False,-0.42433126627609596,-0.30416141089058624,False,-1.7862663129132939,273.65217598475095,50.0,,,False,-0.6566500248409565,-0.42323588956090485,False,-6.348396251378351,961.4198509400859,30.0,30.0,30.0,True,1.0,,,,,,,,,,,,,
sub-001,ses-02,nback,sub-001_ses-02_nback,4,13,18,event_matched,-0.3777089235110742,-0.2500190497127148,False,-2.4293250413939163,466.9317016042078,30.0,120.0,120.0,True,-0.07332848501937494,-0.3377049699949901,False,-0.3390616952582337,134.42942303433557,,,,False,-0.0683333189720734,-0.3965159510386911,False,-0.28765616731611066,133.48076591224842,,,,False,-0.26177783728195614,-0.34410890035470265,False,-2.5308297845526075,483.98861131214517,20.0,60.0,80.0,True,2.0,3.9313577823578854,,False,0.7031070101130059,140.5733405457342,,,,False,0.14417989417989419,0.8353149949632552,10.0,18.0
sub-001,ses-02,nbackarithmetic,sub-001_ses-02_nbackarithmetic,5,13,18,event_matched,-0.17113502574357398,-0.12926068234528332,False,-1.1006957411379972,255.3360202743985,130.0,,,False,0.0914663269311018,-0.07124955144639045,False,0.422928795816646,115.43468522894727,,,,False,0.07381806115540468,-0.13447530415105735,False,0.31074475629301657,111.15769256436596,,,,False,0.002221622293137937,-0.04676778545909621,False,0.021478318897728575,157.23994760449386,110.0,,,False,7.0,-1.8892286377327991,0.959594860316507,False,-0.3378806947709279,82.33388991374056,,,,False,0.1388888888888889,0.8006722442115688,9.0,18.0
sub-001,ses-02,passivemotor,sub-001_ses-02_passivemotor,0,13,16,declared_unverified,-0.0887278299672849,-0.12467104875236101,False,-0.5706742038403213,279.73211692903936,130.0,130.0,,True,-0.11001531465492209,-0.28151028208036477,False,-0.508696982917483,193.8342366231062,130.0,,,False,-0.224664706658398,-0.34460030835031663,False,-0.9457492980103092,216.09058069135486,130.0,,,False,-0.12162058735485304,-0.2763643382796901,False,-1.1758100230651602,409.4159646815118,20.0,130.0,130.0,True,1.0,,,,,,,,,,,,,
sub-001,ses-03,activemotor,sub-001_ses-03_activemotor,2,12,17,declared_unverified,-0.3594066693707023,-0.4215720535369434,False,-2.022464478167254,306.9145139739651,30.0,30.0,,True,-0.2684426690410776,-0.283051904817438,False,-1.3413117787045261,235.9181648305704,,,,False,-0.33187605043008317,-0.2587823417258349,False,-1.1138700487029414,189.85970241487536,,,,False,-0.41515922205434486,-0.41092278876503185,False,-3.22632244025564,454.91593572265776,20.0,20.0,20.0,True,1.0,,,,,,,,,,,,,
sub-001,ses-03,mentalarithmetic,sub-001_ses-03_mentalarithmetic,3,12,18,declared_unverified,-0.47205919778734895,-0.32383600122238465,False,-2.6563863180076783,508.72130976146843,20.0,20.0,20.0,True,-0.19331569687984296,-0.22652455793590798,False,-0.9659292323372373,167.114136036171,,,,False,-0.2591111023138999,-0.2372145367195193,False,-0.8696502678630604,145.98079666621473,,,,False,-0.38141596818851553,-0.3575267861682744,False,-2.96409385090657,518.5702357987116,20.0,20.0,30.0,True,2.0,,,,,,,,,,,,,
sub-001,ses-03,motorimagery,sub-001_ses-03_motorimagery,1,12,18,declared_unverified,-0.25712849318641773,-0.14921920553703139,False,-1.4469215184702748,233.28497797169024,,,,False,-0.20291014439925892,-0.2936847580063682,False,-1.0138692469181003,184.30729588358588,150.0,,,False,-0.28812050646161635,-0.2918182581348492,False,-0.9670140468069941,167.94390420201154,,,,False,-0.3040782137155087,-0.5209208305241855,False,-2.3630797833385837,411.2867741563178,60.0,60.0,80.0,True,1.0,,,,,,,,,,,,,
sub-001,ses-03,nback,sub-001_ses-03_nback,4,12,17,event_matched,-0.3343777736950202,-0.14504271168300864,False,-1.8816210917035205,359.8450785985997,20.0,50.0,,True,0.020262125419033716,0.07828195549974704,False,0.1012425766113192,51.364751662616754,,,,False,0.05240396127170244,0.2005657085234973,False,0.17588254053974103,44.91575976967716,,,,False,0.027167496228052146,-0.016065494240851352,False,0.2111264740607194,100.37849516385991,,,,False,2.0,3.918888469320251,2.83226046356355,False,1.2100118653445788,405.982374753571,140.0,140.0,150.0,True,0.04100529100529101,0.6002421963130473,15.0,18.0
sub-001,ses-03,nbackarithmetic,sub-001_ses-03_nbackarithmetic,5,12,17,declared_unverified,-0.22615129264243805,-0.007219948986403768,False,-1.272605644357647,232.37146762582458,80.0,,,False,0.33391897206159693,0.20638587672811637,False,1.6684733912051464,273.2854171594192,50.0,,,False,0.4508397248358149,0.2705889283822023,False,1.5131458434837681,247.70723006382784,,,,False,0.33760984959230744,0.21970136960615338,False,2.6236638280635622,457.8208744301474,10.0,10.0,10.0,True,8.0,,,,,,,,,,,,,
sub-001,ses-03,passivemotor,sub-001_ses-03_passivemotor,0,12,17,declared_unverified,-0.27150750710395855,-0.36086246611520223,False,-1.5278355564045678,289.832439369474,100.0,,,False,-0.2902332529335089,-0.0002178424471771523,False,-1.450191514344819,223.8496579010847,100.0,,,False,-0.3542905180225687,0.08929783110021983,False,-1.1890993521628852,200.9265346833086,,,,False,-0.30904463643707747,-0.18401578323040713,False,-2.401675291334538,365.67637677821926,60.0,70.0,70.0,True,1.0,,,,,,,,,,,,,
sub-002,ses-01,activemotor,sub-002_ses-01_activemotor,2,14,17,declared_unverified,0.2032327007100393,-0.06742744680791679,False,1.6101662074487444,329.44810866455293,10.0,10.0,10.0,True,0.12115734080423701,-0.02801494151176387,False,1.10038428604366,747.4738060317576,30.0,30.0,30.0,True,0.18457844650267263,0.012727519187560099,False,1.1645301768593062,498.9802790967768,30.0,30.0,30.0,True,0.07996351491145637,-0.08719938271350647,False,1.1657446768420754,381.3792976766356,30.0,30.0,30.0,True,1.0,,,,,,,,,,,,,
sub-002,ses-01,full,sub-002_ses-01_full,6,14,18,declared_unverified,0.4906930421184913,0.5248916632407327,False,3.8876487488924507,675.7181867654338,10.0,10.0,10.0,True,-0.029574971519389703,-0.07581174086441678,False,-0.2686080241122882,130.503386211936,,,,False,-0.07572680376647711,-0.11590912612973236,False,-0.47777056234942716,115.60190307862919,,,,False,0.15780946958309072,0.15814024265534488,False,2.300618592435119,547.946177997469,30.0,50.0,70.0,True,7.0,,,,,,,,,,,,,
sub-002,ses-01,mentalarithmetic,sub-002_ses-01_mentalarithmetic,3,14,18,declared_unverified,0.3198533173773853,0.400424938358104,False,2.534124681619228,449.52727651076145,10.0,70.0,70.0,True,0.27860085002873736,0.4457758107337191,False,2.5303295319544334,500.5058924954071,60.0,60.0,80.0,True,0.24848473332524246,0.4628711723598778,False,1.5677235123001871,264.1050930450225,60.0,110.0,110.0,True,0.08976750577106207,0.12368755297878753,False,1.3086717376278467,224.35942643084843,150.0,,,False,3.0,,,,,,,,,,,,,
sub-002,ses-01,motorimagery,sub-002_ses-01_motorimagery,1,14,18,declared_unverified,0.1314460330452295,0.20204549299093166,False,1.0414168574898273,229.56653845316828,,,,False,1.0741934189673594,1.1102194049469543,False,9.756120021758178,1185.5873243105475,80.0,80.0,80.0,True,1.0982338185139469,1.2120400387936532,False,6.928904469289698,854.8134345083727,80.0,80.0,80.0,True,0.13852687091061067,0.18470598550364437,False,2.0195080536723307,463.86738248850645,80.0,80.0,80.0,True,1.0,,,,,,,,,,,,,
sub-002,ses-01,nback,sub-002_ses-01_nback,4,14,18,event_matched,0.34295328240022005,0.15667180213141063,False,2.7171404214242294,483.5004996029726,10.0,10.0,160.0,True,0.05085991756936037,0.10333896383954944,False,0.46192375725072715,212.69515194216237,140.0,,,False,-0.030245342306469913,0.13922844849110405,False,-0.19082192147940558,181.08724432096867,150.0,,,False,0.1512594766526355,-0.012052897343278635,False,2.205129801072129,428.13485937969585,80.0,130.0,,True,5.0,10.038992320868715,2.155729995212056,False,1.8956251520518412,344.9486312434282,10.0,10.0,10.0,True,0.11772486772486773,0.6451691335836017,15.0,18.0
sub-002,ses-01,nbackarithmetic,sub-002_ses-01_nbackarithmetic,5,14,18,declared_unverified,0.4610613352009624,0.34102162958304416,False,3.652883511895956,645.1503961851217,10.0,10.0,10.0,True,0.09132952022446106,0.01833209213105702,False,0.8294798172343929,176.62532264506308,,,,False,0.11253383524604876,-0.04453395887213585,False,0.7099910609543445,159.5322087761493,,,,False,0.04141755413301362,-0.20907545700753583,False,0.6038040387774616,205.057300611943,,,,False,3.0,,,,,,,,,,,,,
sub-002,ses-01,passivemotor,sub-002_ses-01_passivemotor,0,14,18,declared_unverified,0.39520266431151707,-0.0660244046954972,False,3.1311003246274374,538.1282320406208,10.0,10.0,10.0,True,0.012722024031651902,-0.038758103888461126,False,0.11554492066410602,139.7022198803762,,,,False,-0.04837780544728876,-0.14746907520698738,False,-0.3052220635781571,129.2727422987571,,,,False,0.121886520594221,0.13086960362476585,False,1.7769174193862027,303.49526148984506,100.0,,,False,1.0,,,,,,,,,,,,,
sub-002,ses-02,activemotor,sub-002_ses-02_activemotor,2,12,18,declared_unverified,0.054319057187951714,0.23337431495970362,False,0.3313915837815542,212.42471782347968,,,,False,0.200862382518894,0.23667628124112494,False,1.2749924169089484,572.1803757011357,20.0,20.0,20.0,True,0.1546206068553101,0.21137526809482154,False,1.229137834792056,741.9695390265106,20.0,20.0,20.0,True,0.036827889521716894,0.21114447855832497,False,0.16916754032979464,155.34094262779814,,,,False,1.0,,,,,,,,,,,,,
sub-002,ses-02,full,sub-002_ses-02_full,6,12,18,declared_unverified,-0.30872139989578296,-0.12642968112567377,False,-1.8834581996650441,358.4280482544485,80.0,,,False,0.8504459614217112,-0.061704451032131846,False,5.39828383097829,933.2572794750932,10.0,10.0,10.0,True,0.9006989980401076,0.08613245999467867,False,7.159997873287177,1239.1920743020619,10.0,10.0,10.0,True,0.2048140548970241,0.020717002100551163,False,0.9408057410259643,203.24089024166375,,,,False,5.0,,,,,,,,,,,,,
sub-002,ses-02,mentalarithmetic,sub-002_ses-02_mentalarithmetic,3,12,17,declared_unverified,-0.19427172543063875,-0.21935206127251416,False,-1.1852196652027769,189.51674079725424,,,,False,0.8630670346803182,0.871754759677394,False,5.478397252397368,890.1163589683689,50.0,50.0,50.0,True,0.9180032226234577,0.9086571529949774,False,7.297555716123984,1195.885582631859,50.0,50.0,50.0,True,0.13773898490501657,0.245252986994293,False,0.632698902557644,116.69679178001059,,,,False,6.0,,,,,,,,,,,,,
sub-002,ses-02,motorimagery,sub-002_ses-02_motorimagery,1,12,17,declared_unverified,-0.162596370333411,-0.17517454501216467,False,-0.9919735627125865,198.1142500450318,,,,False,0.78027393370686,0.6998483512373925,False,4.952860441622924,727.0763650029362,20.0,20.0,20.0,True,0.8753365803182588,0.9053938237134102,False,6.958382397589966,984.6129994235123,20.0,20.0,20.0,True,-0.01801323423067336,-0.014598013400238807,False,-0.08274312125299926,94.05466624015226,,,,False,1.0,,,,,,,,,,,,,
sub-002,ses-02,nback,sub-002_ses-02_nback,4,12,18,declared_unverified,-0.27719709933769754,-0.3578344791415744,False,-1.6911336559344345,279.84448871671685,90.0,,,False,0.7327390691363311,0.7754088454252287,False,4.6511285239478095,796.5885917234606,10.0,30.0,30.0,True,0.8035217342701714,0.8985532937541396,False,6.387498954737668,1044.8325622451812,30.0,30.0,30.0,True,0.015122809736725973,-0.18567060595005258,False,0.06946606387881131,55.536423461424,,,,False,4.0,,,,,,,,,,,,,
sub-002,ses-02,nbackarithmetic,sub-002_ses-02_nbackarithmetic,5,12,18,event_matched,-0.11898860597649197,0.05790173051394243,False,-0.7259298048946112,132.40816148643376,,,,False,0.7063557376150185,-0.052312153287678465,False,4.483657904508631,694.0029179884427,50.0,50.0,60.0,True,0.7122679117305838,-0.0038973922915761516,False,5.662087716649803,952.6278251774015,40.0,50.0,70.0,True,0.06841508111405048,-0.11082063774297812,False,0.3142621297020707,105.19807032656102,,,,False,6.0,0.17701947718694555,2.7784535662388805,False,0.03372684403805572,84.83992895878815,,,,False,0.1527777777777778,0.5134279378101496,9.0,18.0
sub-002,ses-02,passivemotor,sub-002_ses-02_passivemotor,0,12,18,declared_unverified,-0.04436296844237986,-0.32714198613302203,False,-0.27065113303609134,157.19292801770473,,,,False,-0.039421745744046,0.09745533347528135,False,-0.25023315094972265,428.2611655174984,60.0,60.0,60.0,True,-0.14543862281926134,0.06990690924043108,False,-1.156146761954494,614.1167678454992,10.0,10.0,60.0,True,-0.08779898992641533,-0.028023903689283314,False,-0.40330139364987755,92.82535008065013,,,,False,1.0,,,,,,,,,,,,,
sub-002,ses-03,activemotor,sub-002_ses-03_activemotor,2,11,17,declared_unverified,0.013713145030535667,-0.02895392087073212,False,0.07730081104531454,145.4333732684549,,,,False,-0.9460605171029134,0.021256910925112504,False,-7.462009210958718,1281.0794926347,10.0,10.0,10.0,True,-0.9159149074033124,0.09075509174335239,False,-3.3715770753571195,555.598233126008,10.0,10.0,10.0,True,-0.3435035751664435,-0.30659425696784437,False,-2.2681153209728846,342.6763624904464,20.0,20.0,,True,1.0,,,,,,,,,,,,,
sub-002,ses-03,full,sub-002_ses-03_full,6,11,18,declared_unverified,-0.07791243035910078,0.005587124269434307,False,-0.43919130468313994,122.02579758304411,,,,False,0.10918490959141325,0.15095074528696584,False,0.8611909981866342,201.95135900979892,10.0,,,False,0.24766035770627548,0.24766035770627548,False,0.911663275450475,145.24453412783933,,,,False,-0.10546995730493913,-0.0657648249221201,False,-0.6964062192068196,115.66050211149297,,,,False,7.0,,,,,,,,,,,,,
sub-002,ses-03,mentalarithmetic,sub-002_ses-03_mentalarithmetic,3,11,17,declared_unverified,-0.06620951145126264,-0.15239941944880475,False,-0.3732221108068248,168.72145801846779,,,,False,-0.01305990280390934,-0.061511831710749254,False,-0.10300938814720247,244.7584365267744,160.0,160.0,160.0,True,0.10929468814428334,0.03213729055735626,False,0.4023249998739332,154.12420966299916,,,,False,-0.031403614600845176,-0.03014578976379556,False,-0.20735452134840784,132.40229394654654,160.0,,,False,3.0,,,,,,,,,,,,,
sub-002,ses-03,motorimagery,sub-002_ses-03_motorimagery,1,11,16,declared_unverified,-0.18107746237633493,-0.10416342226082498,False,-1.0207311796491187,195.37638962439277,,,,False,-0.6378465253834285,-0.786548006276365,False,-5.030985398444021,610.6553924107088,100.0,100.0,100.0,True,-0.611399133263866,-0.8418419958833974,False,-2.250623158268958,312.5981176481465,100.0,100.0,140.0,True,-0.21458018940953283,-0.5602582324180464,False,-1.4168487618831906,318.8034519053496,140.0,140.0,140.0,True,1.0,,,,,,,,,,,,,
sub-002,ses-03,nback,sub-002_ses-03_nback,4,11,18,event_matched,-0.11222445086566823,-0.32504447465955844,False,-0.6326076951504632,129.26504419111538,,,,False,0.020389183627193885,0.43469088708417214,False,0.16081875660127465,125.92284543302301,,,,False,0.15535561939523324,0.47054917292936693,False,0.571880030172091,120.6848166615867,,,,False,-0.14938748514553468,-0.00942359240525914,False,-0.9863886966999353,165.40969253330218,,,,False,4.0,2.5473711206430494,1.684085593423191,False,1.0370995566457961,385.0988314465704,40.0,40.0,40.0,True,0.007936507936507936,0.913053657531626,17.0,18.0
sub-002,ses-03,nbackarithmetic,sub-002_ses-03_nbackarithmetic,5,11,18,event_matched,-0.07704961031717472,0.05431622048692564,False,-0.4343275999036362,123.34199279268856,,,,False,0.036442437227130586,0.3271572142413819,False,0.28743806272707195,154.94407607120334,,,,False,0.22780548026560288,0.5255832506972733,False,0.8385754273633826,163.43965485930227,,,,False,-0.0338325537316857,-0.1496473718017639,False,-0.22339253217173122,65.03495924516274,,,,False,7.0,-0.13588932715639146,-0.35399798037029484,False,-0.05532400041938651,260.04605185313414,,,,False,0.09722222222222222,0.7174031395461498,13.0,18.0
sub-003,ses-01,activemotor,sub-003_ses-01_activemotor,2,14,18,declared_unverified,-0.09559779392813961,0.048178433938738774,False,-0.8743551490667075,228.99418407063627,,,,False,0.05745780640978615,0.022998534119805125,False,0.9752149011580782,208.13039342144458,,,,False,-0.08332050256298418,-0.17006697261930204,False,-1.2164093684561057,259.61730072578575,20.0,,,False,-0.04225654366149323,-0.03615499456386373,False,-0.5175581921834038,129.49671990620672,,,,False,1.0,,,,,,,,,,,,,
sub-003,ses-01,full,sub-003_ses-01_full,6,14,18,declared_unverified,-0.06887382837696454,-0.04951583353003408,False,-0.6299328049620352,293.4538566460736,,,,False,0.029377224677012315,0.011140674397516648,False,0.4986112253462513,193.20026207726607,,,,False,-0.0779861296737101,-0.061599700678336866,False,-1.1385320038489217,272.7583006386757,,,,False,-0.011935085420517355,0.048684452611152174,False,-0.1461809390583546,76.99669359974223,,,,False,7.0,,,,,,,,,,,,,
sub-003,ses-01,mentalarithmetic,sub-003_ses-01_mentalarithmetic,3,14,18,declared_unverified,-0.16372035080554337,-0.3738656371747344,False,-1.4974166855925495,263.3697177645133,,,,False,-0.06878190772558912,-0.17526964801686296,False,-1.1674156313188087,255.06883437896744,80.0,80.0,80.0,True,-0.11185695432280618,-0.23427509303913563,False,-1.6330176004684305,342.90416008971715,50.0,,,False,0.03390841643014775,-0.21770140509008895,False,0.4153103208812977,124.29871524218183,,,,False,3.0,,,,,,,,,,,,,
sub-003,ses-01,motorimagery,sub-003_ses-01_motorimagery,1,14,17,declared_unverified,-0.15608738289410962,-0.04910885691191913,False,-1.4276041457651156,236.08578207270736,10.0,,,False,0.05949446552661064,0.05135814700453645,False,1.0097825333635502,290.9071650236298,70.0,70.0,,True,0.07231238469001333,0.08178731057222599,False,1.055700091653212,254.7054057737679,80.0,,,False,-0.02003165787934691,-0.02964383658456793,False,-0.24534776723631535,174.46675104690388,,,,False,5.0,,,,,,,,,,,,,
sub-003,ses-01,nback,sub-003_ses-01_nback,4,14,18,event_matched,-0.19719102826839996,-0.23302390154519226,False,-1.8035457078208048,398.80587128191564,30.0,60.0,,True,-0.08048945948626107,-0.026271038962380144,False,-1.36612455611936,370.96284858253443,20.0,30.0,40.0,True,0.051025441353168555,0.07680128723896307,False,0.7449285947919366,279.16462914469264,,,,False,-0.03538016313724657,0.014766226925615245,False,-0.4333362761316817,167.38127779105872,,,,False,5.0,,,False,,,,,,False,0.09523809523809523,1.1571322189118127,11.0,18.0
sub-003,ses-01,nbackarithmetic,sub-003_ses-01_nbackarithmetic,5,14,18,declared_unverified,-0.19083255303698166,-0.06332477956646776,False,-1.745389914361985,339.7354260705192,80.0,,,False,-0.18390098383273124,-0.11192837490346874,False,-3.121298757774449,511.50275169535,20.0,20.0,20.0,True,-0.1904076522533682,-0.0034954797752395628,False,-2.779791826767326,471.1790993675581,10.0,10.0,10.0,True,0.3735646615537671,0.3852188456813648,False,4.5754203762187435,751.4146631648497,90.0,90.0,90.0,True,7.0,,,,,,,,,,,,,
sub-003,ses-01,passivemotor,sub-003_ses-01_passivemotor,0,14,18,declared_unverified,-0.07508053392026359,-0.0740194457648149,False,-0.6867004847120912,219.12052767507112,,,,False,0.07927382908761937,-0.07407124516417252,False,1.3454920093318758,357.6531356446919,10.0,10.0,,True,0.136838406342632,0.0016773113376125082,False,1.9977258216122238,411.48170089190813,30.0,30.0,30.0,True,0.02339335833740841,-0.01837204202817344,False,0.2865218780598171,182.08382824937166,,,,False,1.0,,,,,,,,,,,,,
sub-003,ses-02,activemotor,sub-003_ses-02_activemotor,2,12,17,declared_unverified,0.05452609230104799,0.0774370648643401,False,0.3487122233696372,140.16662965577356,,,,False,0.12487200068524174,0.0974534647068187,False,4.717806246181344,937.0926940624709,10.0,10.0,10.0,True,0.033903406405193626,-0.13198405982596617,False,0.3203153782961001,185.05613385641635,150.0,,,False,0.06014279087739516,0.08367013088118092,False,1.8135880552866686,484.8066807138564,60.0,110.0,,True,1.0,,,,,,,,,,,,,
sub-003,ses-02,full,sub-003_ses-02_full,6,12,18,declared_unverified,-0.025712470623253658,-0.1700006936725531,False,-0.16443967320924066,113.01905720517452,,,,False,0.14291122872789674,0.1460509709018999,False,5.399348803911706,1272.0427178492266,70.0,80.0,80.0,True,-0.028224805093586935,-0.010739159060236592,False,-0.2666646239860144,238.78578033190362,,,,False,0.20946228089637986,0.19943489637325518,False,6.316273074875777,1092.7096414126274,80.0,80.0,80.0,True,7.0,,,,,,,,,,,,,
sub-003,ses-02,mentalarithmetic,sub-003_ses-02_mentalarithmetic,3,12,18,declared_unverified,-0.10987858514499194,-0.16242897180571814,False,-0.7027095489453165,169.68905972585054,,,,False,-0.025562334112775642,0.05763381792934097,False,-0.9657740637007368,506.6700032100235,50.0,50.0,50.0,True,0.01628351970971975,0.09092533420416204,False,0.15384477044795924,144.97321031932043,,,,False,0.08007853782633756,0.08007853782633756,False,2.4147446031017554,487.1622158280111,80.0,80.0,120.0,True,2.0,,,,,,,,,,,,,
