pid,feature,cycle,bin_s,hr_gate,reference,ref_median,ref_scale,scale_flag,n_ch_valid,n_rc_valid,resp_magnitude,excess_integral_recovery,abs_z_burden_challenge,abs_z_burden_recovery,residual_360,slope_z_per_min_0_180,exp_tau_s,exp_r2,exp_note,band,k,t_depart,return_time,status,censored,observed_recovery_s
p18,hr,2,10,0.7,A,73.0745,1.6145514000000085,False,28,29,2.3774999999999977,11.310000000000144,402.5452518885404,220.98708037415136,-0.2022233544252565,0.5267791354561076,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",1.5,4,40.0,170.0,returned,False,360.0
p18,hr,2,10,0.7,A,73.0745,1.6145514000000085,False,28,29,2.3774999999999977,11.310000000000144,402.5452518885404,220.98708037415136,-0.2022233544252565,0.5267791354561076,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",2.0,2,50.0,50.0,returned,False,360.0
p18,hr,2,10,0.7,A,73.0745,1.6145514000000085,False,28,29,2.3774999999999977,11.310000000000144,402.5452518885404,220.98708037415136,-0.2022233544252565,0.5267791354561076,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",2.0,3,50.0,60.0,returned,False,360.0
p18,hr,2,10,0.7,A,73.0745,1.6145514000000085,False,28,29,2.3774999999999977,11.310000000000144,402.5452518885404,220.98708037415136,-0.2022233544252565,0.5267791354561076,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",2.0,4,50.0,70.0,returned,False,360.0
p18,hr,2,10,0.7,A,73.0745,1.6145514000000085,False,28,29,2.3774999999999977,11.310000000000144,402.5452518885404,220.98708037415136,-0.2022233544252565,0.5267791354561076,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",2.5,2,50.0,50.0,returned,False,360.0
p18,hr,2,10,0.7,A,73.0745,1.6145514000000085,False,28,29,2.3774999999999977,11.310000000000144,402.5452518885404,220.98708037415136,-0.2022233544252565,0.5267791354561076,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",2.5,3,50.0,60.0,returned,False,360.0
p18,hr,2,10,0.7,A,73.0745,1.6145514000000085,False,28,29,2.3774999999999977,11.310000000000144,402.5452518885404,220.98708037415136,-0.2022233544252565,0.5267791354561076,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",2.5,4,50.0,70.0,returned,False,360.0
p18,hr,1,10,0.7,B,72.65300000000002,1.0,True,11,15,6.170999999999978,283.74999999999744,685.8199999999979,283.8399999999976,,,,0.23884911591662783,"rejected (r2=0.24, tau=43, b=-11.71)",1.5,2,10.0,140.0,returned,False,360.0
p18,hr,1,10,0.7,B,72.65300000000002,1.0,True,11,15,6.170999999999978,283.74999999999744,685.8199999999979,283.8399999999976,,,,0.23884911591662783,"rejected (r2=0.24, tau=43, b=-11.71)",1.5,3,80.0,,censored,True,360.0
p18,hr,1,10,0.7,B,72.65300000000002,1.0,True,11,15,6.170999999999978,283.74999999999744,685.8199999999979,283.8399999999976,,,,0.23884911591662783,"rejected (r2=0.24, tau=43, b=-11.71)",1.5,4,,,not_estimable,False,360.0
p18,hr,1,10,0.7,B,72.65300000000002,1.0,True,11,15,6.170999999999978,283.74999999999744,685.8199999999979,283.8399999999976,,,,0.23884911591662783,"rejected (r2=0.24, tau=43, b=-11.71)",2.0,2,10.0,140.0,returned,False,360.0
p18,hr,1,10,0.7,B,72.65300000000002,1.0,True,11,15,6.170999999999978,283.74999999999744,685.8199999999979,283.8399999999976,,,,0.23884911591662783,"rejected (r2=0.24, tau=43, b=-11.71)",2.0,3,80.0,,censored,True,360.0
p18,hr,1,10,0.7,B,72.65300000000002,1.0,True,11,15,6.170999999999978,283.74999999999744,685.8199999999979,283.8399999999976,,,,0.23884911591662783,"rejected (r2=0.24, tau=43, b=-11.71)",2.0,4,,,not_estimable,False,360.0
p18,hr,1,10,0.7,B,72.65300000000002,1.0,True,11,15,6.170999999999978,283.74999999999744,685.8199999999979,283.8399999999976,,,,0.23884911591662783,"rejected (r2=0.24, tau=43, b=-11.71)",2.5,2,10.0,140.0,returned,False,360.0
p18,hr,1,10,0.7,B,72.65300000000002,1.0,True,11,15,6.170999999999978,283.74999999999744,685.8199999999979,283.8399999999976,,,,0.23884911591662783,"rejected (r2=0.24, tau=43, b=-11.71)",2.5,3,80.0,320.0,returned,False,360.0
p18,hr,1,10,0.7,B,72.65300000000002,1.0,True,11,15,6.170999999999978,283.74999999999744,685.8199999999979,283.8399999999976,,,,0.23884911591662783,"rejected (r2=0.24, tau=43, b=-11.71)",2.5,4,,,not_estimable,False,360.0
p18,hr,2,10,0.7,B,72.65300000000002,1.0,True,28,29,2.798999999999978,39.76999999999876,755.4099999999938,291.4800000000034,0.09499999999998465,0.850511990641453,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",1.5,2,40.0,50.0,returned,False,360.0
p18,hr,2,10,0.7,B,72.65300000000002,1.0,True,28,29,2.798999999999978,39.76999999999876,755.4099999999938,291.4800000000034,0.09499999999998465,0.850511990641453,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",1.5,3,40.0,60.0,returned,False,360.0
p18,hr,2,10,0.7,B,72.65300000000002,1.0,True,28,29,2.798999999999978,39.76999999999876,755.4099999999938,291.4800000000034,0.09499999999998465,0.850511990641453,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",1.5,4,40.0,170.0,returned,False,360.0
p18,hr,2,10,0.7,B,72.65300000000002,1.0,True,28,29,2.798999999999978,39.76999999999876,755.4099999999938,291.4800000000034,0.09499999999998465,0.850511990641453,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",2.0,2,40.0,50.0,returned,False,360.0
p18,hr,2,10,0.7,B,72.65300000000002,1.0,True,28,29,2.798999999999978,39.76999999999876,755.4099999999938,291.4800000000034,0.09499999999998465,0.850511990641453,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",2.0,3,40.0,60.0,returned,False,360.0
p18,hr,2,10,0.7,B,72.65300000000002,1.0,True,28,29,2.798999999999978,39.76999999999876,755.4099999999938,291.4800000000034,0.09499999999998465,0.850511990641453,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",2.0,4,40.0,170.0,returned,False,360.0
p18,hr,2,10,0.7,B,72.65300000000002,1.0,True,28,29,2.798999999999978,39.76999999999876,755.4099999999938,291.4800000000034,0.09499999999998465,0.850511990641453,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",2.5,2,40.0,50.0,returned,False,360.0
p18,hr,2,10,0.7,B,72.65300000000002,1.0,True,28,29,2.798999999999978,39.76999999999876,755.4099999999938,291.4800000000034,0.09499999999998465,0.850511990641453,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",2.5,3,40.0,60.0,returned,False,360.0
p18,hr,2,10,0.7,B,72.65300000000002,1.0,True,28,29,2.798999999999978,39.76999999999876,755.4099999999938,291.4800000000034,0.09499999999998465,0.850511990641453,,0.2564115929006838,"rejected (r2=0.26, tau=263, b=-3.19)",2.5,4,40.0,70.0,returned,False,360.0
p18,hr,1,30,0.3,A,74.1115,2.8040908000000138,False,10,10,4.527500000000003,158.9149999999988,490.7972309598501,117.14670580567409,0.04321067872219641,0.8186135294430019,,,not fitted at 30 s,1.5,2,60.0,120.0,returned,False,360.0
p18,hr,1,30,0.3,A,74.1115,2.8040908000000138,False,10,10,4.527500000000003,158.9149999999988,490.7972309598501,117.14670580567409,0.04321067872219641,0.8186135294430019,,,not fitted at 30 s,1.5,3,60.0,150.0,returned,False,360.0
p18,hr,1,30,0.3,A,74.1115,2.8040908000000138,False,10,10,4.527500000000003,158.9149999999988,490.7972309598501,117.14670580567409,0.04321067872219641,0.8186135294430019,,,not fitted at 30 s,1.5,4,60.0,180.0,returned,False,360.0
p18,hr,1,30,0.3,A,74.1115,2.8040908000000138,False,10,10,4.527500000000003,158.9149999999988,490.7972309598501,117.14670580567409,0.04321067872219641,0.8186135294430019,,,not fitted at 30 s,2.0,2,,,not_estimable,False,360.0
p18,hr,1,30,0.3,A,74.1115,2.8040908000000138,False,10,10,4.527500000000003,158.9149999999988,490.7972309598501,117.14670580567409,0.04321067872219641,0.8186135294430019,,,not fitted at 30 s,2.0,3,,,not_estimable,False,360.0
p18,hr,1,30,0.3,A,74.1115,2.8040908000000138,False,10,10,4.527500000000003,158.9149999999988,490.7972309598501,117.14670580567409,0.04321067872219641,0.8186135294430019,,,not fitted at 30 s,2.0,4,,,not_estimable,False,360.0
p18,hr,1,30,0.3,A,74.1115,2.8040908000000138,False,10,10,4.527500000000003,158.9149999999988,490.7972309598501,117.14670580567409,0.04321067872219641,0.8186135294430019,,,not fitted at 30 s,2.5,2,,,not_estimable,False,360.0
p18,hr,1,30,0.3,A,74.1115,2.8040908000000138,False,10,10,4.527500000000003,158.9149999999988,490.7972309598501,117.14670580567409,0.04321067872219641,0.8186135294430019,,,not fitted at 30 s,2.5,3,,,not_estimable,False,360.0
p18,hr,1,30,0.3,A,74.1115,2.8040908000000138,False,10,10,4.527500000000003,158.9149999999988,490.7972309598501,117.14670580567409,0.04321067872219641,0.8186135294430019,,,not fitted at 30 s,2.5,4,,,not_estimable,False,360.0
p18,hr,2,30,0.3,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,1.5,2,,,not_estimable,False,360.0
p18,hr,2,30,0.3,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,1.5,3,,,not_estimable,False,360.0
p18,hr,2,30,0.3,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,1.5,4,,,not_estimable,False,360.0
p18,hr,2,30,0.3,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,2.0,2,,,not_estimable,False,360.0
p18,hr,2,30,0.3,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,2.0,3,,,not_estimable,False,360.0
p18,hr,2,30,0.3,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,2.0,4,,,not_estimable,False,360.0
p18,hr,2,30,0.3,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,2.5,2,,,not_estimable,False,360.0
p18,hr,2,30,0.3,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,2.5,3,,,not_estimable,False,360.0
p18,hr,2,30,0.3,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,2.5,4,,,not_estimable,False,360.0
p18,hr,1,30,0.3,B,72.62016666666668,1.0,True,10,10,6.018833333333333,463.21999999999764,1823.6399999999965,489.69999999999754,1.6124999999999972,2.2954666666666625,,,not fitted at 30 s,1.5,2,30.0,120.0,returned,False,360.0
p18,hr,1,30,0.3,B,72.62016666666668,1.0,True,10,10,6.018833333333333,463.21999999999764,1823.6399999999965,489.69999999999754,1.6124999999999972,2.2954666666666625,,,not fitted at 30 s,1.5,3,30.0,150.0,returned,False,360.0
p18,hr,1,30,0.3,B,72.62016666666668,1.0,True,10,10,6.018833333333333,463.21999999999764,1823.6399999999965,489.69999999999754,1.6124999999999972,2.2954666666666625,,,not fitted at 30 s,1.5,4,30.0,,censored,True,360.0
p18,hr,1,30,0.3,B,72.62016666666668,1.0,True,10,10,6.018833333333333,463.21999999999764,1823.6399999999965,489.69999999999754,1.6124999999999972,2.2954666666666625,,,not fitted at 30 s,2.0,2,30.0,120.0,returned,False,360.0
p18,hr,1,30,0.3,B,72.62016666666668,1.0,True,10,10,6.018833333333333,463.21999999999764,1823.6399999999965,489.69999999999754,1.6124999999999972,2.2954666666666625,,,not fitted at 30 s,2.0,3,30.0,150.0,returned,False,360.0
p18,hr,1,30,0.3,B,72.62016666666668,1.0,True,10,10,6.018833333333333,463.21999999999764,1823.6399999999965,489.69999999999754,1.6124999999999972,2.2954666666666625,,,not fitted at 30 s,2.0,4,30.0,,censored,True,360.0
p18,hr,1,30,0.3,B,72.62016666666668,1.0,True,10,10,6.018833333333333,463.21999999999764,1823.6399999999965,489.69999999999754,1.6124999999999972,2.2954666666666625,,,not fitted at 30 s,2.5,2,30.0,120.0,returned,False,360.0
p18,hr,1,30,0.3,B,72.62016666666668,1.0,True,10,10,6.018833333333333,463.21999999999764,1823.6399999999965,489.69999999999754,1.6124999999999972,2.2954666666666625,,,not fitted at 30 s,2.5,3,30.0,150.0,returned,False,360.0
p18,hr,1,30,0.3,B,72.62016666666668,1.0,True,10,10,6.018833333333333,463.21999999999764,1823.6399999999965,489.69999999999754,1.6124999999999972,2.2954666666666625,,,not fitted at 30 s,2.5,4,30.0,,censored,True,360.0
p18,hr,2,30,0.3,B,72.62016666666668,1.0,True,12,12,2.592833333333317,30.189999999999486,935.7199999999959,363.62000000000205,0.2844999999999942,0.7067238095238099,,,not fitted at 30 s,1.5,2,30.0,180.0,returned,False,360.0
p18,hr,2,30,0.3,B,72.62016666666668,1.0,True,12,12,2.592833333333317,30.189999999999486,935.7199999999959,363.62000000000205,0.2844999999999942,0.7067238095238099,,,not fitted at 30 s,1.5,3,30.0,210.0,returned,False,360.0
p18,hr,2,30,0.3,B,72.62016666666668,1.0,True,12,12,2.592833333333317,30.189999999999486,935.7199999999959,363.62000000000205,0.2844999999999942,0.7067238095238099,,,not fitted at 30 s,1.5,4,30.0,240.0,returned,False,360.0
p18,hr,2,30,0.3,B,72.62016666666668,1.0,True,12,12,2.592833333333317,30.189999999999486,935.7199999999959,363.62000000000205,0.2844999999999942,0.7067238095238099,,,not fitted at 30 s,2.0,2,60.0,60.0,returned,False,360.0
p18,hr,2,30,0.3,B,72.62016666666668,1.0,True,12,12,2.592833333333317,30.189999999999486,935.7199999999959,363.62000000000205,0.2844999999999942,0.7067238095238099,,,not fitted at 30 s,2.0,3,60.0,210.0,returned,False,360.0
p18,hr,2,30,0.3,B,72.62016666666668,1.0,True,12,12,2.592833333333317,30.189999999999486,935.7199999999959,363.62000000000205,0.2844999999999942,0.7067238095238099,,,not fitted at 30 s,2.0,4,60.0,240.0,returned,False,360.0
p18,hr,2,30,0.3,B,72.62016666666668,1.0,True,12,12,2.592833333333317,30.189999999999486,935.7199999999959,363.62000000000205,0.2844999999999942,0.7067238095238099,,,not fitted at 30 s,2.5,2,60.0,60.0,returned,False,360.0
p18,hr,2,30,0.3,B,72.62016666666668,1.0,True,12,12,2.592833333333317,30.189999999999486,935.7199999999959,363.62000000000205,0.2844999999999942,0.7067238095238099,,,not fitted at 30 s,2.5,3,60.0,210.0,returned,False,360.0
p18,hr,2,30,0.3,B,72.62016666666668,1.0,True,12,12,2.592833333333317,30.189999999999486,935.7199999999959,363.62000000000205,0.2844999999999942,0.7067238095238099,,,not fitted at 30 s,2.5,4,60.0,240.0,returned,False,360.0
p18,abs_err,1,30,,A,262.6666666666667,63.01049999999999,False,12,12,-163.66666666666669,15014.999999999995,833.6705787130719,281.3816744828242,1.4098179403961772,0.2874804312659908,,,not fitted at 30 s,1.5,2,60.0,60.0,returned,False,360.0
p18,abs_err,1,30,,A,262.6666666666667,63.01049999999999,False,12,12,-163.66666666666669,15014.999999999995,833.6705787130719,281.3816744828242,1.4098179403961772,0.2874804312659908,,,not fitted at 30 s,1.5,3,60.0,90.0,returned,False,360.0
p18,abs_err,1,30,,A,262.6666666666667,63.01049999999999,False,12,12,-163.66666666666669,15014.999999999995,833.6705787130719,281.3816744828242,1.4098179403961772,0.2874804312659908,,,not fitted at 30 s,1.5,4,60.0,120.0,returned,False,360.0
p18,abs_err,1,30,,A,262.6666666666667,63.01049999999999,False,12,12,-163.66666666666669,15014.999999999995,833.6705787130719,281.3816744828242,1.4098179403961772,0.2874804312659908,,,not fitted at 30 s,2.0,2,60.0,60.0,returned,False,360.0
p18,abs_err,1,30,,A,262.6666666666667,63.01049999999999,False,12,12,-163.66666666666669,15014.999999999995,833.6705787130719,281.3816744828242,1.4098179403961772,0.2874804312659908,,,not fitted at 30 s,2.0,3,60.0,90.0,returned,False,360.0
p18,abs_err,1,30,,A,262.6666666666667,63.01049999999999,False,12,12,-163.66666666666669,15014.999999999995,833.6705787130719,281.3816744828242,1.4098179403961772,0.2874804312659908,,,not fitted at 30 s,2.0,4,60.0,120.0,returned,False,360.0
p18,abs_err,1,30,,A,262.6666666666667,63.01049999999999,False,12,12,-163.66666666666669,15014.999999999995,833.6705787130719,281.3816744828242,1.4098179403961772,0.2874804312659908,,,not fitted at 30 s,2.5,2,60.0,60.0,returned,False,360.0
p18,abs_err,1,30,,A,262.6666666666667,63.01049999999999,False,12,12,-163.66666666666669,15014.999999999995,833.6705787130719,281.3816744828242,1.4098179403961772,0.2874804312659908,,,not fitted at 30 s,2.5,3,60.0,90.0,returned,False,360.0
p18,abs_err,1,30,,A,262.6666666666667,63.01049999999999,False,12,12,-163.66666666666669,15014.999999999995,833.6705787130719,281.3816744828242,1.4098179403961772,0.2874804312659908,,,not fitted at 30 s,2.5,4,60.0,120.0,returned,False,360.0
p18,abs_err,2,30,,A,262.6666666666667,63.01049999999999,False,12,12,-74.83333333333337,24724.999999999996,452.78167924393574,441.59306782202964,1.195567934444788,1.019331245245974,,,not fitted at 30 s,1.5,2,60.0,60.0,returned,False,360.0
p18,abs_err,2,30,,A,262.6666666666667,63.01049999999999,False,12,12,-74.83333333333337,24724.999999999996,452.78167924393574,441.59306782202964,1.195567934444788,1.019331245245974,,,not fitted at 30 s,1.5,3,,,not_estimable,False,360.0
p18,abs_err,2,30,,A,262.6666666666667,63.01049999999999,False,12,12,-74.83333333333337,24724.999999999996,452.78167924393574,441.59306782202964,1.195567934444788,1.019331245245974,,,not fitted at 30 s,1.5,4,,,not_estimable,False,360.0
p18,abs_err,2,30,,A,262.6666666666667,63.01049999999999,False,12,12,-74.83333333333337,24724.999999999996,452.78167924393574,441.59306782202964,1.195567934444788,1.019331245245974,,,not fitted at 30 s,2.0,2,,,not_estimable,False,360.0
p18,abs_err,2,30,,A,262.6666666666667,63.01049999999999,False,12,12,-74.83333333333337,24724.999999999996,452.78167924393574,441.59306782202964,1.195567934444788,1.019331245245974,,,not fitted at 30 s,2.0,3,,,not_estimable,False,360.0
p18,abs_err,2,30,,A,262.6666666666667,63.01049999999999,False,12,12,-74.83333333333337,24724.999999999996,452.78167924393574,441.59306782202964,1.195567934444788,1.019331245245974,,,not fitted at 30 s,2.0,4,,,not_estimable,False,360.0
p18,abs_err,2,30,,A,262.6666666666667,63.01049999999999,False,12,12,-74.83333333333337,24724.999999999996,452.78167924393574,441.59306782202964,1.195567934444788,1.019331245245974,,,not fitted at 30 s,2.5,2,,,not_estimable,False,360.0
p18,abs_err,2,30,,A,262.6666666666667,63.01049999999999,False,12,12,-74.83333333333337,24724.999999999996,452.78167924393574,441.59306782202964,1.195567934444788,1.019331245245974,,,not fitted at 30 s,2.5,3,,,not_estimable,False,360.0
p18,abs_err,2,30,,A,262.6666666666667,63.01049999999999,False,12,12,-74.83333333333337,24724.999999999996,452.78167924393574,441.59306782202964,1.195567934444788,1.019331245245974,,,not fitted at 30 s,2.5,4,,,not_estimable,False,360.0
p18,abs_err,1,30,,B,200.5,115.6428,False,12,12,-101.5,34680.0,288.042143566223,299.88896844420924,1.305744931807255,0.15663997857441808,,,not fitted at 30 s,1.5,2,,,not_estimable,False,360.0
p18,abs_err,1,30,,B,200.5,115.6428,False,12,12,-101.5,34680.0,288.042143566223,299.88896844420924,1.305744931807255,0.15663997857441808,,,not fitted at 30 s,1.5,3,,,not_estimable,False,360.0
p18,abs_err,1,30,,B,200.5,115.6428,False,12,12,-101.5,34680.0,288.042143566223,299.88896844420924,1.305744931807255,0.15663997857441808,,,not fitted at 30 s,1.5,4,,,not_estimable,False,360.0
p18,abs_err,1,30,,B,200.5,115.6428,False,12,12,-101.5,34680.0,288.042143566223,299.88896844420924,1.305744931807255,0.15663997857441808,,,not fitted at 30 s,2.0,2,,,not_estimable,False,360.0
p18,abs_err,1,30,,B,200.5,115.6428,False,12,12,-101.5,34680.0,288.042143566223,299.88896844420924,1.305744931807255,0.15663997857441808,,,not fitted at 30 s,2.0,3,,,not_estimable,False,360.0
p18,abs_err,1,30,,B,200.5,115.6428,False,12,12,-101.5,34680.0,288.042143566223,299.88896844420924,1.305744931807255,0.15663997857441808,,,not fitted at 30 s,2.0,4,,,not_estimable,False,360.0
p18,abs_err,1,30,,B,200.5,115.6428,False,12,12,-101.5,34680.0,288.042143566223,299.88896844420924,1.305744931807255,0.15663997857441808,,,not fitted at 30 s,2.5,2,,,not_estimable,False,360.0
p18,abs_err,1,30,,B,200.5,115.6428,False,12,12,-101.5,34680.0,288.042143566223,299.88896844420924,1.305744931807255,0.15663997857441808,,,not fitted at 30 s,2.5,3,,,not_estimable,False,360.0
p18,abs_err,1,30,,B,200.5,115.6428,False,12,12,-101.5,34680.0,288.042143566223,299.88896844420924,1.305744931807255,0.15663997857441808,,,not fitted at 30 s,2.5,4,,,not_estimable,False,360.0
p18,abs_err,2,30,,B,200.5,115.6428,False,12,12,-12.666666666666686,44365.0,91.57509157509158,386.75127202039386,1.1890061465132287,0.5554048451660755,,,not fitted at 30 s,1.5,2,,,not_estimable,False,360.0
p18,abs_err,2,30,,B,200.5,115.6428,False,12,12,-12.666666666666686,44365.0,91.57509157509158,386.75127202039386,1.1890061465132287,0.5554048451660755,,,not fitted at 30 s,1.5,3,,,not_estimable,False,360.0
p18,abs_err,2,30,,B,200.5,115.6428,False,12,12,-12.666666666666686,44365.0,91.57509157509158,386.75127202039386,1.1890061465132287,0.5554048451660755,,,not fitted at 30 s,1.5,4,,,not_estimable,False,360.0
p18,abs_err,2,30,,B,200.5,115.6428,False,12,12,-12.666666666666686,44365.0,91.57509157509158,386.75127202039386,1.1890061465132287,0.5554048451660755,,,not fitted at 30 s,2.0,2,,,not_estimable,False,360.0
p18,abs_err,2,30,,B,200.5,115.6428,False,12,12,-12.666666666666686,44365.0,91.57509157509158,386.75127202039386,1.1890061465132287,0.5554048451660755,,,not fitted at 30 s,2.0,3,,,not_estimable,False,360.0
p18,abs_err,2,30,,B,200.5,115.6428,False,12,12,-12.666666666666686,44365.0,91.57509157509158,386.75127202039386,1.1890061465132287,0.5554048451660755,,,not fitted at 30 s,2.0,4,,,not_estimable,False,360.0
p18,abs_err,2,30,,B,200.5,115.6428,False,12,12,-12.666666666666686,44365.0,91.57509157509158,386.75127202039386,1.1890061465132287,0.5554048451660755,,,not fitted at 30 s,2.5,2,,,not_estimable,False,360.0
p18,abs_err,2,30,,B,200.5,115.6428,False,12,12,-12.666666666666686,44365.0,91.57509157509158,386.75127202039386,1.1890061465132287,0.5554048451660755,,,not fitted at 30 s,2.5,3,,,not_estimable,False,360.0
p18,abs_err,2,30,,B,200.5,115.6428,False,12,12,-12.666666666666686,44365.0,91.57509157509158,386.75127202039386,1.1890061465132287,0.5554048451660755,,,not fitted at 30 s,2.5,4,,,not_estimable,False,360.0
p18,hr,1,30,0.5,A,74.1115,2.8040908000000138,False,8,8,4.69383333333333,158.9149999999988,406.4026742643257,75.79283809211816,0.04321067872219641,,,,not fitted at 30 s,1.5,2,60.0,180.0,returned,False,360.0
p18,hr,1,30,0.5,A,74.1115,2.8040908000000138,False,8,8,4.69383333333333,158.9149999999988,406.4026742643257,75.79283809211816,0.04321067872219641,,,,not fitted at 30 s,1.5,3,60.0,210.0,returned,False,360.0
p18,hr,1,30,0.5,A,74.1115,2.8040908000000138,False,8,8,4.69383333333333,158.9149999999988,406.4026742643257,75.79283809211816,0.04321067872219641,,,,not fitted at 30 s,1.5,4,60.0,240.0,returned,False,360.0
p18,hr,1,30,0.5,A,74.1115,2.8040908000000138,False,8,8,4.69383333333333,158.9149999999988,406.4026742643257,75.79283809211816,0.04321067872219641,,,,not fitted at 30 s,2.0,2,,,not_estimable,False,360.0
p18,hr,1,30,0.5,A,74.1115,2.8040908000000138,False,8,8,4.69383333333333,158.9149999999988,406.4026742643257,75.79283809211816,0.04321067872219641,,,,not fitted at 30 s,2.0,3,,,not_estimable,False,360.0
p18,hr,1,30,0.5,A,74.1115,2.8040908000000138,False,8,8,4.69383333333333,158.9149999999988,406.4026742643257,75.79283809211816,0.04321067872219641,,,,not fitted at 30 s,2.0,4,,,not_estimable,False,360.0
p18,hr,1,30,0.5,A,74.1115,2.8040908000000138,False,8,8,4.69383333333333,158.9149999999988,406.4026742643257,75.79283809211816,0.04321067872219641,,,,not fitted at 30 s,2.5,2,,,not_estimable,False,360.0
p18,hr,1,30,0.5,A,74.1115,2.8040908000000138,False,8,8,4.69383333333333,158.9149999999988,406.4026742643257,75.79283809211816,0.04321067872219641,,,,not fitted at 30 s,2.5,3,,,not_estimable,False,360.0
p18,hr,1,30,0.5,A,74.1115,2.8040908000000138,False,8,8,4.69383333333333,158.9149999999988,406.4026742643257,75.79283809211816,0.04321067872219641,,,,not fitted at 30 s,2.5,4,,,not_estimable,False,360.0
p18,hr,2,30,0.5,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,1.5,2,,,not_estimable,False,360.0
p18,hr,2,30,0.5,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,1.5,3,,,not_estimable,False,360.0
p18,hr,2,30,0.5,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,1.5,4,,,not_estimable,False,360.0
p18,hr,2,30,0.5,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,2.0,2,,,not_estimable,False,360.0
p18,hr,2,30,0.5,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,2.0,3,,,not_estimable,False,360.0
p18,hr,2,30,0.5,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,2.0,4,,,not_estimable,False,360.0
p18,hr,2,30,0.5,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,2.5,2,,,not_estimable,False,360.0
p18,hr,2,30,0.5,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,2.5,3,,,not_estimable,False,360.0
p18,hr,2,30,0.5,A,74.1115,2.8040908000000138,False,12,12,1.1014999999999873,0.0,167.8262344429059,299.6051340420209,-0.4303831150308434,0.25203314012649186,,,not fitted at 30 s,2.5,4,,,not_estimable,False,360.0
